"Subject","Block","Trial","Session","Syll","Cond_Order","Word","Position","Dial","Prev_ISI","Prev_Pos","Curr_ISI","Curr_Pos","ISI_Diff","Pos_Diff","X","Point"
"a2605",2,8,"rand","ki","rand-struct",NA,"1","2",0,0,579,1737,0,0,1,"start"
"a2605",2,8,"rand","di","rand-struct",NA,"2","3",579,1737,579,1737,0,0,1,"start"
"a2605",2,8,"rand","tu","rand-struct",NA,"3","1",237,711,237,711,0,0,1,"start"
"a2605",2,9,"struct","ro","rand-struct","2","1","3",0,0,65,195,0,0,13,"start"
"a2605",2,9,"struct","ki","rand-struct","2","2","1",569,1707,569,1707,0,0,14,"start"
"a2605",2,9,"struct","se","rand-struct","2","3","2",284,852,284,852,0,0,14,"start"
"a2605",2,9,"rand","la","rand-struct",NA,"1","2",0,0,268,804,0,0,1,"start"
"a2605",2,9,"rand","mi","rand-struct",NA,"2","3",340,1020,340,1020,0,0,1,"start"
"a2605",2,9,"rand","nu","rand-struct",NA,"3","1",289,867,289,867,0,0,1,"start"
"a2605",2,10,"struct","di","rand-struct","1","3","3",0,0,248,744,0,0,14,"start"
"a2605",2,10,"struct","mi","rand-struct","3","1","2",90,270,90,270,0,0,14,"start"
"a2605",2,10,"struct","po","rand-struct","3","2","1",248,744,248,744,0,0,15,"start"
"a2605",2,10,"rand","se","rand-struct",NA,"3","3",0,0,268,804,0,0,1,"start"
"a2605",2,10,"rand","be","rand-struct",NA,"1","2",237,711,237,711,0,0,1,"start"
"a2605",2,10,"rand","ki","rand-struct",NA,"2","1",195,585,195,585,0,0,1,"start"
"a2605",3,1,"struct","ga","rand-struct","1","2","3",0,0,162,486,0,0,10,"start"
"a2605",3,1,"struct","di","rand-struct","1","3","1",383,1149,383,1149,0,0,10,"start"
"a2605",3,1,"struct","mi","rand-struct","3","1","2",331,993,331,993,0,0,10,"start"
"a2605",3,1,"rand","za","rand-struct",NA,"2","3",0,0,349,1047,0,0,1,"start"
"a2605",3,1,"rand","ki","rand-struct",NA,"3","2",420,1260,420,1260,0,0,1,"start"
"a2605",3,1,"rand","po","rand-struct",NA,"1","1",420,1260,256,770,-164,-490,1,"start"
"a2605",3,2,"struct","ki","rand-struct","2","2","3",0,0,332,996,0,0,13,"start"
"a2605",3,2,"struct","se","rand-struct","2","3","2",19,57,19,57,0,0,13,"start"
"a2605",3,2,"struct","mi","rand-struct","3","1","1",201,603,201,603,0,0,13,"start"
"a2605",3,2,"rand","mi","rand-struct",NA,"2","3",0,0,495,1485,0,0,1,"start"
"a2605",3,2,"rand","di","rand-struct",NA,"3","2",588,1764,588,1764,0,0,1,"start"
"a2605",3,2,"rand","be","rand-struct",NA,"1","1",233,699,233,699,0,0,1,"start"
"a2605",3,3,"struct","di","rand-struct","1","3","3",0,0,135,405,0,0,12,"start"
"a2605",3,3,"struct","ro","rand-struct","2","1","1",332,996,332,996,0,0,12,"start"
"a2605",3,3,"struct","ki","rand-struct","2","2","2",453,1359,453,1359,0,0,12,"start"
"a2605",3,3,"rand","za","rand-struct",NA,"3","2",0,0,567,1701,0,0,1,"start"
"a2605",3,3,"rand","ro","rand-struct",NA,"1","1",480,1440,480,1440,0,0,1,"start"
"a2605",3,3,"rand","mi","rand-struct",NA,"2","3",567,1701,567,1701,0,0,1,"start"
"a2605",3,4,"struct","po","rand-struct","3","2","3",0,0,201,603,0,0,12,"start"
"a2605",3,4,"struct","la","rand-struct","3","3","1",19,57,19,57,0,0,12,"start"
"a2605",3,4,"struct","za","rand-struct","4","1","2",406,1218,406,1218,0,0,12,"start"
"a2605",3,4,"rand","ki","rand-struct",NA,"2","3",0,0,233,699,0,0,1,"start"
"a2605",3,4,"rand","ro","rand-struct",NA,"3","1",349,1047,349,1047,0,0,1,"start"
"a2605",3,4,"rand","se","rand-struct",NA,"1","2",534,1602,534,1602,0,0,1,"start"
"a2605",3,5,"struct","za","rand-struct","4","1","2",0,0,57,171,0,0,13,"start"
"a2605",3,5,"struct","be","rand-struct","4","2","3",453,1359,453,1359,0,0,14,"start"
"a2605",3,5,"struct","tu","rand-struct","4","3","1",135,405,135,405,0,0,14,"start"
"a2605",3,5,"rand","tu","rand-struct",NA,"1","3",0,0,480,1440,0,0,1,"start"
"a2605",3,5,"rand","la","rand-struct",NA,"2","1",495,1485,495,1485,0,0,1,"start"
"a2605",3,5,"rand","ga","rand-struct",NA,"3","2",233,699,233,699,0,0,1,"start"
"a2605",3,6,"struct","la","rand-struct","3","3","2",0,0,135,405,0,0,16,"start"
"a2605",3,6,"struct","za","rand-struct","4","1","1",406,1218,406,1218,0,0,16,"start"
"a2605",3,6,"struct","be","rand-struct","4","2","3",19,57,0,0,-19,-57,17,"start"
"a2605",3,6,"rand","be","rand-struct",NA,"3","3",0,0,588,1764,0,0,1,"start"
"a2605",3,6,"rand","ro","rand-struct",NA,"1","2",495,1485,495,1485,0,0,1,"start"
"a2605",3,6,"rand","nu","rand-struct",NA,"2","1",588,1764,364,1094,-224,-670,1,"start"
"a2605",3,7,"struct","be","rand-struct","4","2","1",0,0,162,486,0,0,10,"start"
"a2605",3,7,"struct","tu","rand-struct","4","3","2",332,996,332,996,0,0,11,"start"
"a2605",3,7,"struct","ro","rand-struct","2","1","3",331,993,331,993,0,0,11,"start"
"a2605",3,7,"rand","di","rand-struct",NA,"2","3",0,0,136,408,0,0,1,"start"
"a2605",3,7,"rand","ki","rand-struct",NA,"3","2",136,408,136,408,0,0,1,"start"
"a2605",3,7,"rand","mi","rand-struct",NA,"1","1",12,36,12,36,0,0,1,"start"
"a2605",3,8,"struct","tu","rand-struct","4","3","2",0,0,162,486,0,0,8,"start"
"a2605",3,8,"struct","nu","rand-struct","1","1","1",331,993,331,993,0,0,9,"start"
"a2605",3,8,"struct","ga","rand-struct","1","2","3",383,1149,383,1149,0,0,9,"start"
"a2605",3,8,"rand","ro","rand-struct",NA,"3","3",0,0,12,36,0,0,1,"start"
"a2605",3,8,"rand","ki","rand-struct",NA,"1","1",567,1701,567,1701,0,0,1,"start"
"a2605",3,8,"rand","ga","rand-struct",NA,"2","2",349,1047,349,1047,0,0,1,"start"
"a2605",3,9,"struct","nu","rand-struct","1","1","2",0,0,383,1149,0,0,27,"start"
"a2605",3,9,"struct","ga","rand-struct","1","2","1",57,171,57,171,0,0,27,"start"
"a2605",3,9,"struct","di","rand-struct","1","3","3",406,1218,406,1218,0,0,28,"start"
"a2605",3,9,"rand","za","rand-struct",NA,"1","2",0,0,12,36,0,0,1,"start"
"a2605",3,9,"rand","mi","rand-struct",NA,"2","3",420,1260,420,1260,0,0,1,"start"
"a2605",3,9,"rand","ro","rand-struct",NA,"3","1",136,408,136,408,0,0,1,"start"
"a2605",3,10,"struct","za","rand-struct","4","1","2",0,0,201,603,0,0,16,"start"
"a2605",3,10,"struct","be","rand-struct","4","2","3",57,171,57,171,0,0,16,"start"
"a2605",3,10,"struct","tu","rand-struct","4","3","1",453,1359,453,1359,0,0,17,"start"
"a2605",3,10,"rand","se","rand-struct",NA,"1","3",0,0,534,1602,0,0,1,"start"
"a2605",3,10,"rand","be","rand-struct",NA,"2","2",480,1440,480,1440,0,0,1,"start"
"a2605",3,10,"rand","ki","rand-struct",NA,"3","1",534,1602,534,1602,0,0,1,"start"
"b0704",1,1,"struct","za","struct-rand","4","1","1",0,0,346,1038,0,0,67,"start"
"b0704",1,1,"struct","be","struct-rand","4","2","2",532,1596,532,1596,0,0,67,"start"
"b0704",1,1,"struct","tu","struct-rand","4","3","3",474,1422,474,1422,0,0,67,"start"
"b0704",1,1,"rand","mi","struct-rand",NA,"1","2",0,0,410,1230,0,0,1,"start"
"b0704",1,1,"rand","ga","struct-rand",NA,"2","1",326,978,326,978,0,0,1,"start"
"b0704",1,1,"rand","be","struct-rand",NA,"3","3",5,15,5,15,0,0,1,"start"
"b0704",1,2,"struct","di","struct-rand","1","3","2",0,0,109,327,0,0,54,"start"
"b0704",1,2,"struct","ro","struct-rand","2","1","3",467,1401,467,1401,0,0,54,"start"
"b0704",1,2,"struct","ki","struct-rand","2","2","1",467,1401,467,1401,0,0,54,"start"
"b0704",1,2,"rand","nu","struct-rand",NA,"3","3",0,0,595,1785,0,0,1,"start"
"b0704",1,2,"rand","ro","struct-rand",NA,"1","1",410,1230,417,1253,7,23,1,"start"
"b0704",1,2,"rand","di","struct-rand",NA,"2","2",593,1780,593,1780,0,0,1,"start"
"b0704",1,3,"struct","nu","struct-rand","1","1","1",0,0,474,1422,0,0,32,"start"
"b0704",1,3,"struct","ga","struct-rand","1","2","2",305,915,305,915,0,0,32,"start"
"b0704",1,3,"struct","di","struct-rand","1","3","3",206,618,206,618,0,0,32,"start"
"b0704",1,3,"rand","za","struct-rand",NA,"1","2",0,0,94,282,0,0,1,"start"
"b0704",1,3,"rand","ga","struct-rand",NA,"2","1",473,1419,473,1419,0,0,1,"start"
"b0704",1,3,"rand","po","struct-rand",NA,"3","3",418,1254,418,1254,0,0,1,"start"
"b0704",1,4,"struct","nu","struct-rand","1","1","2",0,0,346,1038,0,0,17,"start"
"b0704",1,4,"struct","ga","struct-rand","1","2","1",502,1506,502,1506,0,0,17,"start"
"b0704",1,4,"struct","di","struct-rand","1","3","3",109,327,109,327,0,0,18,"start"
"b0704",1,4,"rand","nu","struct-rand",NA,"1","2",0,0,535,1605,0,0,1,"start"
"b0704",1,4,"rand","ga","struct-rand",NA,"2","1",595,1785,595,1785,0,0,1,"start"
"b0704",1,4,"rand","za","struct-rand",NA,"3","3",362,1086,362,1086,0,0,1,"start"
"b0704",1,5,"struct","mi","struct-rand","3","1","2",0,0,502,1506,0,0,28,"start"
"b0704",1,5,"struct","po","struct-rand","3","2","1",206,618,206,618,0,0,28,"start"
"b0704",1,5,"struct","la","struct-rand","3","3","3",502,1506,502,1506,0,0,28,"start"
"b0704",1,5,"rand","po","struct-rand",NA,"1","3",0,0,94,282,0,0,1,"start"
"b0704",1,5,"rand","la","struct-rand",NA,"2","1",94,282,94,282,0,0,1,"start"
"b0704",1,5,"rand","be","struct-rand",NA,"3","2",418,1254,418,1254,0,0,1,"start"
"b0704",1,6,"struct","tu","struct-rand","4","3","3",0,0,346,1038,0,0,18,"start"
"b0704",1,6,"struct","ro","struct-rand","2","1","2",156,468,156,468,0,0,18,"start"
"b0704",1,6,"struct","ki","struct-rand","2","2","1",156,468,156,468,0,0,19,"start"
"b0704",1,6,"rand","la","struct-rand",NA,"3","3",0,0,535,1605,0,0,1,"start"
"b0704",1,6,"rand","po","struct-rand",NA,"1","2",547,1641,547,1641,0,0,1,"start"
"b0704",1,6,"rand","ga","struct-rand",NA,"2","1",547,1641,547,1641,0,0,1,"start"
"b0704",1,7,"struct","po","struct-rand","3","2","3",0,0,156,468,0,0,24,"start"
"b0704",1,7,"struct","la","struct-rand","3","3","1",532,1596,532,1596,0,0,24,"start"
"b0704",1,7,"struct","za","struct-rand","4","1","2",467,1401,467,1401,0,0,25,"start"
"b0704",1,7,"rand","za","struct-rand",NA,"2","3",0,0,326,978,0,0,1,"start"
"b0704",1,7,"rand","nu","struct-rand",NA,"3","1",418,1254,418,1254,0,0,1,"start"
"b0704",1,7,"rand","po","struct-rand",NA,"1","2",473,1419,473,1419,0,0,1,"start"
"b0704",1,8,"struct","se","struct-rand","2","3","2",0,0,474,1422,0,0,45,"start"
"b0704",1,8,"struct","za","struct-rand","4","1","3",560,1680,560,1680,0,0,45,"start"
"b0704",1,8,"struct","be","struct-rand","4","2","1",560,1680,560,1680,0,0,46,"start"
"b0704",1,8,"rand","tu","struct-rand",NA,"3","1",0,0,362,1086,0,0,1,"start"
"b0704",1,8,"rand","la","struct-rand",NA,"1","3",473,1419,473,1419,0,0,1,"start"
"b0704",1,8,"rand","di","struct-rand",NA,"2","2",326,978,326,978,0,0,1,"start"
"b0704",1,9,"struct","tu","struct-rand","4","3","2",0,0,560,1680,0,0,31,"start"
"b0704",1,9,"struct","mi","struct-rand","3","1","3",532,1596,532,1596,0,0,32,"start"
"b0704",1,9,"struct","po","struct-rand","3","2","1",305,915,305,915,0,0,32,"start"
"b0704",1,9,"rand","po","struct-rand",NA,"3","2",0,0,362,1086,0,0,1,"start"
"b0704",1,9,"rand","ga","struct-rand",NA,"1","1",535,1605,535,1605,0,0,1,"start"
"b0704",1,9,"rand","ki","struct-rand",NA,"2","3",547,1641,547,1641,0,0,1,"start"
"b0704",1,10,"struct","po","struct-rand","3","2","1",0,0,109,327,0,0,53,"start"
"b0704",1,10,"struct","la","struct-rand","3","3","2",206,618,206,618,0,0,53,"start"
"b0704",1,10,"struct","nu","struct-rand","1","1","3",305,915,305,915,0,0,54,"start"
"b0704",1,10,"rand","nu","struct-rand",NA,"2","2",0,0,5,15,0,0,1,"start"
"b0704",1,10,"rand","se","struct-rand",NA,"3","3",410,1230,410,1230,0,0,1,"start"
"b0704",1,10,"rand","di","struct-rand",NA,"1","1",5,15,5,15,0,0,1,"start"
"b0704",2,1,"struct","nu","struct-rand","1","1","2",0,0,372,1116,0,0,34,"start"
"b0704",2,1,"struct","ga","struct-rand","1","2","3",55,165,55,165,0,0,34,"start"
"b0704",2,1,"struct","di","struct-rand","1","3","1",157,471,157,471,0,0,34,"start"
"b0704",2,1,"rand","ki","struct-rand",NA,"1","3",0,0,285,855,0,0,1,"start"
"b0704",2,1,"rand","ga","struct-rand",NA,"2","1",565,1695,565,1695,0,0,1,"start"
"b0704",2,1,"rand","mi","struct-rand",NA,"3","2",24,72,24,72,0,0,1,"start"
"b0704",2,2,"struct","tu","struct-rand","4","3","2",0,0,55,165,0,0,21,"start"
"b0704",2,2,"struct","ro","struct-rand","2","1","1",226,678,226,678,0,0,21,"start"
"b0704",2,2,"struct","ki","struct-rand","2","2","3",379,1137,379,1137,0,0,22,"start"
"b0704",2,2,"rand","be","struct-rand",NA,"3","2",0,0,285,855,0,0,1,"start"
"b0704",2,2,"rand","ga","struct-rand",NA,"1","3",77,231,77,231,0,0,1,"start"
"b0704",2,2,"rand","ki","struct-rand",NA,"2","1",556,1668,556,1668,0,0,1,"start"
"b0704",2,3,"struct","ro","struct-rand","2","1","2",0,0,265,795,0,0,34,"start"
"b0704",2,3,"struct","ki","struct-rand","2","2","3",372,1116,372,1116,0,0,34,"start"
"b0704",2,3,"struct","se","struct-rand","2","3","1",311,933,311,933,0,0,34,"start"
"b0704",2,3,"rand","nu","struct-rand",NA,"1","1",0,0,564,1692,0,0,1,"start"
"b0704",2,3,"rand","mi","struct-rand",NA,"2","2",77,231,77,231,0,0,1,"start"
"b0704",2,3,"rand","se","struct-rand",NA,"3","3",248,744,248,744,0,0,1,"start"
"b0704",2,4,"struct","ro","struct-rand","2","1","3",0,0,226,678,0,0,20,"start"
"b0704",2,4,"struct","ki","struct-rand","2","2","1",161,483,161,483,0,0,20,"start"
"b0704",2,4,"struct","se","struct-rand","2","3","2",161,483,161,483,0,0,20,"start"
"b0704",2,4,"rand","di","struct-rand",NA,"1","2",0,0,565,1695,0,0,1,"start"
"b0704",2,4,"rand","be","struct-rand",NA,"2","1",432,1296,432,1296,0,0,1,"start"
"b0704",2,4,"rand","po","struct-rand",NA,"3","3",551,1653,551,1653,0,0,1,"start"
"b0704",2,5,"struct","ro","struct-rand","2","1","2",0,0,226,678,0,0,25,"start"
"b0704",2,5,"struct","ki","struct-rand","2","2","3",161,483,161,483,0,0,26,"start"
"b0704",2,5,"struct","se","struct-rand","2","3","1",372,1116,372,1116,0,0,26,"start"
"b0704",2,5,"rand","ga","struct-rand",NA,"1","1",0,0,248,744,0,0,1,"start"
"b0704",2,5,"rand","tu","struct-rand",NA,"2","2",248,744,248,744,0,0,1,"start"
"b0704",2,5,"rand","di","struct-rand",NA,"3","3",24,72,24,72,0,0,1,"start"
"b0704",2,6,"struct","la","struct-rand","3","3","1",0,0,265,795,0,0,30,"start"
"b0704",2,6,"struct","nu","struct-rand","1","1","2",397,1191,397,1191,0,0,30,"start"
"b0704",2,6,"struct","ga","struct-rand","1","2","3",413,1239,413,1239,0,0,30,"start"
"b0704",2,6,"rand","po","struct-rand",NA,"3","2",0,0,9,27,0,0,1,"start"
"b0704",2,6,"rand","ro","struct-rand",NA,"1","3",565,1695,565,1695,0,0,1,"start"
"b0704",2,6,"rand","se","struct-rand",NA,"2","1",9,27,9,27,0,0,1,"start"
"b0704",2,7,"struct","di","struct-rand","1","3","1",0,0,55,165,0,0,40,"start"
"b0704",2,7,"struct","mi","struct-rand","3","1","3",265,795,265,795,0,0,40,"start"
"b0704",2,7,"struct","po","struct-rand","3","2","2",413,1239,413,1239,0,0,41,"start"
"b0704",2,7,"rand","nu","struct-rand",NA,"3","1",0,0,285,855,0,0,1,"start"
"b0704",2,7,"rand","po","struct-rand",NA,"1","2",564,1692,564,1692,0,0,1,"start"
"b0704",2,7,"rand","ga","struct-rand",NA,"2","3",432,1296,432,1296,0,0,1,"start"
"b0704",2,8,"struct","nu","struct-rand","1","1","2",0,0,379,1137,0,0,31,"start"
"b0704",2,8,"struct","ga","struct-rand","1","2","1",379,1137,379,1137,0,0,31,"start"
"b0704",2,8,"struct","di","struct-rand","1","3","3",311,933,311,933,0,0,32,"start"
"b0704",2,8,"rand","po","struct-rand",NA,"1","1",0,0,77,231,0,0,1,"start"
"b0704",2,8,"rand","za","struct-rand",NA,"2","2",556,1668,556,1668,0,0,1,"start"
"b0704",2,8,"rand","se","struct-rand",NA,"3","3",564,1692,564,1692,0,0,1,"start"
"b0704",2,9,"struct","la","struct-rand","3","3","3",0,0,157,471,0,0,35,"start"
"b0704",2,9,"struct","ro","struct-rand","2","1","1",397,1191,397,1191,0,0,36,"start"
"b0704",2,9,"struct","ki","struct-rand","2","2","2",311,933,311,933,0,0,36,"start"
"b0704",2,9,"rand","za","struct-rand",NA,"3","1",0,0,24,72,0,0,1,"start"
"b0704",2,9,"rand","mi","struct-rand",NA,"1","2",432,1296,432,1296,0,0,1,"start"
"b0704",2,9,"rand","ro","struct-rand",NA,"2","3",556,1668,556,1668,0,0,1,"start"
"b0704",2,10,"struct","tu","struct-rand","4","3","3",0,0,397,1191,0,0,33,"start"
"b0704",2,10,"struct","mi","struct-rand","3","1","2",157,471,157,471,0,0,33,"start"
"b0704",2,10,"struct","po","struct-rand","3","2","1",413,1239,413,1239,0,0,34,"start"
"b0704",2,10,"rand","la","struct-rand",NA,"3","1",0,0,551,1653,0,0,1,"start"
"b0704",2,10,"rand","za","struct-rand",NA,"1","3",9,27,9,27,0,0,1,"start"
"b0704",2,10,"rand","di","struct-rand",NA,"2","2",551,1653,551,1653,0,0,1,"start"
"b0704",3,1,"struct","be","struct-rand","4","2","2",0,0,201,603,0,0,30,"start"
"b0704",3,1,"struct","tu","struct-rand","4","3","1",19,57,19,57,0,0,30,"start"
"b0704",3,1,"struct","mi","struct-rand","3","1","3",95,285,95,285,0,0,31,"start"
"b0704",3,1,"rand","se","struct-rand",NA,"2","1",0,0,446,1338,0,0,1,"start"
"b0704",3,1,"rand","za","struct-rand",NA,"3","3",31,93,31,93,0,0,1,"start"
"b0704",3,1,"rand","be","struct-rand",NA,"1","2",125,375,125,375,0,0,1,"start"
"b0704",3,2,"struct","tu","struct-rand","4","3","1",0,0,35,105,0,0,54,"start"
"b0704",3,2,"struct","ro","struct-rand","2","1","2",385,1155,385,1155,0,0,54,"start"
"b0704",3,2,"struct","ki","struct-rand","2","2","3",201,603,201,603,0,0,54,"start"
"b0704",3,2,"rand","tu","struct-rand",NA,"3","3",0,0,303,909,0,0,1,"start"
"b0704",3,2,"rand","se","struct-rand",NA,"1","2",110,330,110,330,0,0,1,"start"
"b0704",3,2,"rand","di","struct-rand",NA,"2","1",110,330,110,330,0,0,1,"start"
"b0704",3,3,"struct","ga","struct-rand","1","2","1",0,0,561,1683,0,0,17,"start"
"b0704",3,3,"struct","di","struct-rand","1","3","3",561,1683,561,1683,0,0,17,"start"
"b0704",3,3,"struct","mi","struct-rand","3","1","2",35,105,35,105,0,0,18,"start"
"b0704",3,3,"rand","se","struct-rand",NA,"2","1",0,0,192,576,0,0,1,"start"
"b0704",3,3,"rand","za","struct-rand",NA,"3","3",110,330,110,330,0,0,1,"start"
"b0704",3,3,"rand","ki","struct-rand",NA,"1","2",446,1338,446,1338,0,0,1,"start"
"b0704",3,4,"struct","ga","struct-rand","1","2","3",0,0,532,1596,0,0,31,"start"
"b0704",3,4,"struct","di","struct-rand","1","3","1",381,1143,381,1143,0,0,31,"start"
"b0704",3,4,"struct","za","struct-rand","4","1","2",381,1143,381,1143,0,0,32,"start"
"b0704",3,4,"rand","la","struct-rand",NA,"2","2",0,0,54,162,0,0,1,"start"
"b0704",3,4,"rand","nu","struct-rand",NA,"3","1",125,375,125,375,0,0,1,"start"
"b0704",3,4,"rand","ga","struct-rand",NA,"1","3",170,510,170,510,0,0,1,"start"
"b0704",3,5,"struct","tu","struct-rand","4","3","2",0,0,95,285,0,0,21,"start"
"b0704",3,5,"struct","ro","struct-rand","2","1","1",201,603,201,603,0,0,21,"start"
"b0704",3,5,"struct","ki","struct-rand","2","2","3",19,57,19,57,0,0,22,"start"
"b0704",3,5,"rand","mi","struct-rand",NA,"3","3",0,0,91,273,0,0,1,"start"
"b0704",3,5,"rand","za","struct-rand",NA,"1","1",91,273,91,273,0,0,1,"start"
"b0704",3,5,"rand","po","struct-rand",NA,"2","2",170,510,170,510,0,0,1,"start"
"b0704",3,6,"struct","mi","struct-rand","3","1","3",0,0,242,726,0,0,26,"start"
"b0704",3,6,"struct","po","struct-rand","3","2","1",95,285,95,285,0,0,26,"start"
"b0704",3,6,"struct","la","struct-rand","3","3","2",561,1683,561,1683,0,0,26,"start"
"b0704",3,6,"rand","tu","struct-rand",NA,"1","2",0,0,31,93,0,0,1,"start"
"b0704",3,6,"rand","be","struct-rand",NA,"2","1",303,909,303,909,0,0,1,"start"
"b0704",3,6,"rand","ro","struct-rand",NA,"3","3",542,1626,542,1626,0,0,1,"start"
"b0704",3,7,"struct","se","struct-rand","2","3","3",0,0,381,1143,0,0,21,"start"
"b0704",3,7,"struct","mi","struct-rand","3","1","2",451,1353,451,1353,0,0,22,"start"
"b0704",3,7,"struct","po","struct-rand","3","2","1",451,1353,451,1353,0,0,22,"start"
"b0704",3,7,"rand","se","struct-rand",NA,"3","3",0,0,54,162,0,0,1,"start"
"b0704",3,7,"rand","tu","struct-rand",NA,"1","1",542,1626,542,1626,0,0,1,"start"
"b0704",3,7,"rand","ga","struct-rand",NA,"2","2",91,273,91,273,0,0,1,"start"
"b0704",3,8,"struct","se","struct-rand","2","3","3",0,0,451,1353,0,0,27,"start"
"b0704",3,8,"struct","za","struct-rand","4","1","2",242,726,242,726,0,0,27,"start"
"b0704",3,8,"struct","be","struct-rand","4","2","1",242,726,242,726,0,0,27,"start"
"b0704",3,8,"rand","se","struct-rand",NA,"3","3",0,0,192,576,0,0,1,"start"
"b0704",3,8,"rand","be","struct-rand",NA,"1","2",542,1626,542,1626,0,0,1,"start"
"b0704",3,8,"rand","mi","struct-rand",NA,"2","1",54,162,54,162,0,0,1,"start"
"b0704",3,9,"struct","za","struct-rand","4","1","3",0,0,35,105,0,0,36,"start"
"b0704",3,9,"struct","be","struct-rand","4","2","1",385,1155,385,1155,0,0,36,"start"
"b0704",3,9,"struct","tu","struct-rand","4","3","2",532,1596,532,1596,0,0,36,"start"
"b0704",3,9,"rand","za","struct-rand",NA,"1","1",0,0,31,93,0,0,1,"start"
"b0704",3,9,"rand","ro","struct-rand",NA,"2","2",303,909,303,909,0,0,1,"start"
"b0704",3,9,"rand","nu","struct-rand",NA,"3","3",125,375,125,375,0,0,1,"start"
"b0704",3,10,"struct","ro","struct-rand","2","1","1",0,0,532,1596,0,0,33,"start"
"b0704",3,10,"struct","ki","struct-rand","2","2","2",19,57,19,57,0,0,33,"start"
"b0704",3,10,"struct","se","struct-rand","2","3","3",385,1155,385,1155,0,0,34,"start"
"b0704",3,10,"rand","ga","struct-rand",NA,"1","3",0,0,446,1338,0,0,1,"start"
"b0704",3,10,"rand","ki","struct-rand",NA,"2","2",192,576,192,576,0,0,1,"start"
"b0704",3,10,"rand","po","struct-rand",NA,"3","1",170,510,170,510,0,0,1,"start"
"b2707",1,1,"struct","tu","rand-struct","4","3","1",0,0,469,1407,0,0,141,"start"
"b2707",1,1,"struct","nu","rand-struct","1","1","2",86,258,86,258,0,0,141,"start"
"b2707",1,1,"struct","ga","rand-struct","1","2","3",566,1698,566,1698,0,0,142,"start"
"b2707",1,1,"rand","po","rand-struct",NA,"3","2",0,0,388,1164,0,0,1,"start"
"b2707",1,1,"rand","nu","rand-struct",NA,"1","3",311,933,311,933,0,0,1,"start"
"b2707",1,1,"rand","la","rand-struct",NA,"2","1",587,1761,587,1761,0,0,1,"start"
"b2707",1,2,"struct","di","rand-struct","1","3","3",0,0,259,777,0,0,44,"start"
"b2707",1,2,"struct","za","rand-struct","4","1","1",539,1617,539,1617,0,0,44,"start"
"b2707",1,2,"struct","be","rand-struct","4","2","2",403,1209,403,1209,0,0,44,"start"
"b2707",1,2,"rand","tu","rand-struct",NA,"3","1",0,0,270,810,0,0,1,"start"
"b2707",1,2,"rand","nu","rand-struct",NA,"1","3",543,1629,543,1629,0,0,1,"start"
"b2707",1,2,"rand","la","rand-struct",NA,"2","2",147,441,147,441,0,0,1,"start"
"b2707",1,3,"struct","di","rand-struct","1","3","1",0,0,566,1698,0,0,36,"start"
"b2707",1,3,"struct","mi","rand-struct","3","1","3",469,1407,469,1407,0,0,36,"start"
"b2707",1,3,"struct","po","rand-struct","3","2","2",259,777,259,777,0,0,36,"start"
"b2707",1,3,"rand","mi","rand-struct",NA,"3","1",0,0,147,441,0,0,1,"start"
"b2707",1,3,"rand","ga","rand-struct",NA,"1","3",587,1761,587,1761,0,0,1,"start"
"b2707",1,3,"rand","nu","rand-struct",NA,"2","2",270,810,270,810,0,0,1,"start"
"b2707",1,4,"struct","ga","rand-struct","1","2","2",0,0,469,1407,0,0,36,"start"
"b2707",1,4,"struct","di","rand-struct","1","3","3",86,258,86,258,0,0,36,"start"
"b2707",1,4,"struct","ro","rand-struct","2","1","1",259,777,259,777,0,0,36,"start"
