subject,trial,code,time,target_num,sess,target,tgt_word,tgt_pos
s2502,12,1,784072.8,0,struct,mi,3,1
s2502,12,mi,784955.3,9,struct,mi,3,1
s2502,12,mi,791455.5,10,struct,mi,3,1
s2502,12,1,792384.6,0,struct,mi,3,1
s2502,12,mi,794705.6,11,struct,mi,3,1
s2502,12,1,795320.6,0,struct,mi,3,1
s2502,12,mi,796325.7,12,struct,mi,3,1
s2502,12,mi,797945.8,13,struct,mi,3,1
s2502,12,mi,799565.8,14,struct,mi,3,1
s2502,12,1,800400.5,0,struct,mi,3,1
s2502,12,mi,805256,15,struct,mi,3,1
s2502,12,mi,807696.1,16,struct,mi,3,1
s2502,12,1,808360.3,0,struct,mi,3,1
s2502,12,mi,810946.2,17,struct,mi,3,1
s2502,12,1,811664.2,0,struct,mi,3,1
s2502,12,mi,812576.3,18,struct,mi,3,1
s2609,1,se * 0.31,34982.5,1,rand,se,2,3
s2609,1,se,36877.4,2,rand,se,2,3
s2609,1,1,37281.9,0,rand,se,2,3
s2609,1,se,39047.8,3,rand,se,2,3
s2609,1,1,39353.9,0,rand,se,2,3
s2609,1,se,43657.8,4,rand,se,2,3
s2609,1,1,44009.9,0,rand,se,2,3
s2609,1,se,45007.8,5,rand,se,2,3
s2609,1,1,45689.9,0,rand,se,2,3
s2609,1,1,49665.8,0,rand,se,2,3
s2609,1,se,50968.1,6,rand,se,2,3
s2609,1,1,51465.8,0,rand,se,2,3
s2609,1,se,51778.2,7,rand,se,2,3
s2609,1,1,52497.8,0,rand,se,2,3
s2609,1,se,55568.4,8,rand,se,2,3
s2609,1,1,56009.8,0,rand,se,2,3
s2609,1,se,60178.7,9,rand,se,2,3
s2609,1,1,60577.7,0,rand,se,2,3
s2609,1,se,62888.8,10,rand,se,2,3
s2609,1,1,63225.7,0,rand,se,2,3
s2609,1,se,67219,11,rand,se,2,3
s2609,1,1,67505.7,0,rand,se,2,3
s2609,1,se,67759,12,rand,se,2,3
s2609,1,1,68513.7,0,rand,se,2,3
s2609,1,se,72909.3,13,rand,se,2,3
s2609,1,1,73401.6,0,rand,se,2,3
s2609,1,se,76969.5,14,rand,se,2,3
s2609,1,1,77369.6,0,rand,se,2,3
s2609,1,se,77509.5,15,rand,se,2,3
s2609,1,1,78369.6,0,rand,se,2,3
s2609,1,se,81039.7,16,rand,se,2,3
s2609,1,1,81513.5,0,rand,se,2,3
s2609,1,se,84819.9,17,rand,se,2,3
s2609,1,1,85305.5,0,rand,se,2,3
s2609,1,se,88620.1,18,rand,se,2,3
s2609,1,1,89153.5,0,rand,se,2,3
s2609,1,se * 0.08,92140.3,19,rand,se,2,3
s2609,1,1,92641.4,0,rand,se,2,3
s2609,2,nu,101980.7,1,rand,nu,1,1
s2609,2,1,102513.4,0,rand,nu,1,1
s2609,2,nu,103600.8,2,rand,nu,1,1
s2609,2,1,104065.3,0,rand,nu,1,1
s2609,2,nu,107941.1,3,rand,nu,1,1
s2609,2,1,108497.3,0,rand,nu,1,1
s2609,2,nu,110371.2,4,rand,nu,1,1
s2609,2,1,110905.3,0,rand,nu,1,1
s2609,2,1,112449.2,0,rand,nu,1,1
s2609,2,1,112513.2,0,rand,nu,1,1
s2609,2,nu,113891.4,5,rand,nu,1,1
s2609,2,1,114425.2,0,rand,nu,1,1
s2609,2,nu,115791.5,6,rand,nu,1,1
s2609,2,1,116225.2,0,rand,nu,1,1
s2609,2,nu,119311.6,7,rand,nu,1,1
s2609,2,1,119777.2,0,rand,nu,1,1
s2609,2,nu,122831.8,8,rand,nu,1,1
s2609,2,nu,126082,9,rand,nu,1,1
s2609,2,1,126601.1,0,rand,nu,1,1
s2609,2,nu,130422.2,10,rand,nu,1,1
s2609,2,1,130929.1,0,rand,nu,1,1
s2609,2,nu,133402.4,11,rand,nu,1,1
s2609,2,1,134081,0,rand,nu,1,1
s2609,2,nu,137462.6,12,rand,nu,1,1
s2609,2,nu,139892.7,13,rand,nu,1,1
s2609,2,1,140265,0,rand,nu,1,1
s2609,2,nu,141792.8,14,rand,nu,1,1
s2609,2,nu,146403,15,rand,nu,1,1
s2609,2,1,146897,0,rand,nu,1,1
s2609,2,1,149160.9,0,rand,nu,1,1
s2609,2,nu,150463.2,16,rand,nu,1,1
s2609,2,nu,151543.3,17,rand,nu,1,1
s2609,2,1,151600.9,0,rand,nu,1,1
s2609,2,nu,155883.5,18,rand,nu,1,1
s2609,2,1,156384.8,0,rand,nu,1,1
s2609,3,mi,165814,1,rand,mi,3,1
s2609,3,1,166328.8,0,rand,mi,3,1
s2609,3,mi,166354,2,rand,mi,3,1
s2609,3,mi,172584.4,3,rand,mi,3,1
s2609,3,1,173056.7,0,rand,mi,3,1
s2609,3,mi,173664.4,4,rand,mi,3,1
s2609,3,1,174312.7,0,rand,mi,3,1
s2609,3,mi,179084.7,5,rand,mi,3,1
s2609,3,1,179592.6,0,rand,mi,3,1
s2609,3,mi,180974.8,6,rand,mi,3,1
s2609,3,1,181576.6,0,rand,mi,3,1
s2609,3,1,184240.6,0,rand,mi,3,1
s2609,3,mi,185305,7,rand,mi,3,1
s2609,3,1,185928.6,0,rand,mi,3,1
s2609,3,mi,188025.1,8,rand,mi,3,1
s2609,3,1,188560.5,0,rand,mi,3,1
s2609,3,mi,189645.2,9,rand,mi,3,1
s2609,3,1,190712.5,0,rand,mi,3,1
s2609,3,mi,192895.4,10,rand,mi,3,1
s2609,3,1,193560.5,0,rand,mi,3,1
s2609,3,mi,196685.6,11,rand,mi,3,1
s2609,3,1,197152.5,0,rand,mi,3,1
s2609,3,mi,200755.8,12,rand,mi,3,1
s2609,3,1,201224.4,0,rand,mi,3,1
s2609,3,mi,202105.9,13,rand,mi,3,1
s2609,3,1,202760.4,0,rand,mi,3,1
s2609,3,mi,205356.1,14,rand,mi,3,1
s2609,3,1,205864.7,0,rand,mi,3,1
s2609,3,1,210216.4,0,rand,mi,3,1
s2609,3,mi,211306.4,15,rand,mi,3,1
s2609,3,1,212264.3,0,rand,mi,3,1
s2609,3,mi,213756.5,16,rand,mi,3,1
s2609,3,1,214368.3,0,rand,mi,3,1
s2609,3,mi,215106.6,17,rand,mi,3,1
s2609,3,1,215784.3,0,rand,mi,3,1
s2609,3,mi,218626.7,18,rand,mi,3,1
s2609,3,1,219152.2,0,rand,mi,3,1
s2609,4,za,228427.3,1,rand,za,4,1
s2609,4,1,228896.2,0,rand,za,4,1
s2609,4,za,231127.4,2,rand,za,4,1
s2609,4,1,231688.1,0,rand,za,4,1
s2609,4,za,233837.5,3,rand,za,4,1
s2609,4,1,234408.1,0,rand,za,4,1
s2609,4,1,239248.1,0,rand,za,4,1
s2609,4,za,239527.8,4,rand,za,4,1
s2609,4,1,240688.1,0,rand,za,4,1
s2609,4,za,241417.9,5,rand,za,4,1
s2609,4,1,241944,0,rand,za,4,1
s2609,4,za,243318,6,rand,za,4,1
s2609,4,1,244008,0,rand,za,4,1
s2609,4,za,249008.3,7,rand,za,4,1
s2609,4,za,249548.3,8,rand,za,4,1
s2609,4,1,249584,0,rand,za,4,1
s2609,4,1,250335.9,0,rand,za,4,1
s2609,4,za,253068.5,9,rand,za,4,1
s2609,4,1,253711.9,0,rand,za,4,1
s2609,4,1,255639.9,0,rand,za,4,1
s2609,4,za,256858.7,10,rand,za,4,1
s2609,4,1,257775.9,0,rand,za,4,1
s2609,4,za,260648.9,11,rand,za,4,1
s2609,4,1,261319.8,0,rand,za,4,1
s2609,4,za,263629,12,rand,za,4,1
s2609,4,1,264559.8,0,rand,za,4,1
s2609,4,za,266609.2,13,rand,za,4,1
s2609,4,1,267199.8,0,rand,za,4,1
s2609,4,za,270669.4,14,rand,za,4,1
s2609,4,1,271127.7,0,rand,za,4,1
s2609,4,1,273855.7,0,rand,za,4,1
s2609,4,za,274189.6,15,rand,za,4,1
s2609,4,1,275327.7,0,rand,za,4,1
s2609,4,za,277179.7,16,rand,za,4,1
s2609,4,1,277951.7,0,rand,za,4,1
s2609,4,za,280149.9,17,rand,za,4,1
s2609,4,1,280831.7,0,rand,za,4,1
s2609,4,za,283400.1,18,rand,za,4,1
s2609,4,1,283911.6,0,rand,za,4,1
s2609,5,po,293630.6,1,rand,po,3,2
s2609,5,1,294151.6,0,rand,po,3,2
s2609,5,po,295520.7,2,rand,po,3,2
s2609,5,1,296159.5,0,rand,po,3,2
s2609,5,po,298510.8,3,rand,po,3,2
s2609,5,1,299055.5,0,rand,po,3,2
s2609,5,1,302287.5,0,rand,po,3,2
s2609,5,po,302301,4,rand,po,3,2
s2609,5,po,305001.2,5,rand,po,3,2
s2609,5,1,305431.4,0,rand,po,3,2
s2609,5,po,309331.4,6,rand,po,3,2
s2609,5,1,309935.4,0,rand,po,3,2
s2609,5,po,310691.5,7,rand,po,3,2
s2609,5,1,313119.4,0,rand,po,3,2
s2609,5,po,313941.6,8,rand,po,3,2
s2609,5,1,314471.4,0,rand,po,3,2
s2609,5,po,316921.8,9,rand,po,3,2
s2609,5,1,317583.3,0,rand,po,3,2
s2609,5,po,321252,10,rand,po,3,2
s2609,5,1,321735.3,0,rand,po,3,2
s2609,5,po,323692.1,11,rand,po,3,2
s2609,5,1,324335.3,0,rand,po,3,2
s2609,5,po,327492.3,12,rand,po,3,2
s2609,5,1,328199.2,0,rand,po,3,2
s2609,5,po,329922.4,13,rand,po,3,2
s2609,5,po,335612.7,14,rand,po,3,2
s2609,5,1,336599.2,0,rand,po,3,2
s2609,5,po,339402.9,15,rand,po,3,2
s2609,5,1,340087.1,0,rand,po,3,2
s2609,5,po,341573,16,rand,po,3,2
s2609,5,1,342015.1,0,rand,po,3,2
s2609,5,po,342923.1,17,rand,po,3,2
s2609,5,po,346173.3,18,rand,po,3,2
s2609,5,1,346687.1,0,rand,po,3,2
s2609,6,di,355873.8,1,rand,di,1,3
s2609,6,1,356295,0,rand,di,1,3
s2609,6,di,360754,2,rand,di,1,3
s2609,6,1,361182.9,0,rand,di,1,3
s2609,6,di,363734.2,3,rand,di,1,3
s2609,6,1,364238.9,0,rand,di,1,3
s2609,6,di,366164.3,4,rand,di,1,3
s2609,6,1,366710.9,0,rand,di,1,3
s2609,6,di,370234.5,5,rand,di,1,3
s2609,6,1,370782.8,0,rand,di,1,3
s2609,6,di,372394.6,6,rand,di,1,3
s2609,6,1,372958.8,0,rand,di,1,3
s2609,6,di,374834.7,7,rand,di,1,3
s2609,6,1,375766.8,0,rand,di,1,3
s2609,6,di,378354.9,8,rand,di,1,3
s2609,6,1,379526.7,0,rand,di,1,3
s2609,6,di,381875.1,9,rand,di,1,3
s2609,6,1,382550.7,0,rand,di,1,3
s2609,6,di,385945.3,10,rand,di,1,3
s2609,6,1,386550.7,0,rand,di,1,3
s2609,6,di,390005.5,11,rand,di,1,3
s2609,6,1,390510.6,0,rand,di,1,3
s2609,6,di,392985.7,12,rand,di,1,3
s2609,6,1,393438.6,0,rand,di,1,3
s2609,6,di,395155.8,13,rand,di,1,3
s2609,6,1,395846.6,0,rand,di,1,3
s2609,6,di,397855.9,14,rand,di,1,3
s2609,6,1,398270.6,0,rand,di,1,3
s2609,6,di,402186.1,15,rand,di,1,3
s2609,6,di,405716.3,16,rand,di,1,3
s2609,6,1,406230.5,0,rand,di,1,3
s2609,6,di,408426.4,17,rand,di,1,3
s2609,6,1,408806.5,0,rand,di,1,3
s2609,6,di,411126.6,18,rand,di,1,3
s2609,6,1,411598.4,0,rand,di,1,3
s2609,7,tu,420407.1,1,rand,tu,4,3
s2609,7,1,420902.4,0,rand,tu,4,3
s2609,7,tu,423117.3,2,rand,tu,4,3
s2609,7,1,423622,0,rand,tu,4,3
s2609,7,tu,427177.4,3,rand,tu,4,3
s2609,7,1,427678.3,0,rand,tu,4,3
s2609,7,tu,428807.5,4,rand,tu,4,3
s2609,7,tu,434497.8,5,rand,tu,4,3
s2609,7,tu,436117.9,6,rand,tu,4,3
s2609,7,1,436942.2,0,rand,tu,4,3
s2609,7,tu,439098.1,7,rand,tu,4,3
s2609,7,tu,442888.3,8,rand,tu,4,3
s2609,7,1,443438.2,0,rand,tu,4,3
s2609,7,tu,445868.4,9,rand,tu,4,3
s2609,7,1,446398.1,0,rand,tu,4,3
s2609,7,tu,450478.7,10,rand,tu,4,3
s2609,7,1,450926.1,0,rand,tu,4,3
s2609,7,tu,452638.7,11,rand,tu,4,3
s2609,7,1,453078.1,0,rand,tu,4,3
s2609,7,tu,455078.9,12,rand,tu,4,3
s2609,7,1,455550,0,rand,tu,4,3
s2609,7,tu,459689.1,13,rand,tu,4,3
s2609,7,1,460206,0,rand,tu,4,3
s2609,7,tu,461309.2,14,rand,tu,4,3
s2609,7,tu,465369.4,15,rand,tu,4,3
s2609,7,1,465877.9,0,rand,tu,4,3
s2609,7,tu,468619.6,16,rand,tu,4,3
s2609,7,1,469477.9,0,rand,tu,4,3
s2609,7,tu,471599.8,17,rand,tu,4,3
s2609,7,1,472205.9,0,rand,tu,4,3
s2609,7,tu,474849.9,18,rand,tu,4,3
s2609,7,1,475837.9,0,rand,tu,4,3
s2609,8,ki,484000.4,1,rand,ki,2,2
s2609,8,1,484541.8,0,rand,ki,2,2
s2609,8,ki,486700.5,2,rand,ki,2,2
s2609,8,1,487541.7,0,rand,ki,2,2
s2609,8,ki,490500.7,3,rand,ki,2,2
s2609,8,1,491069.7,0,rand,ki,2,2
s2609,8,ki,492120.8,4,rand,ki,2,2
s2609,8,1,493053.7,0,rand,ki,2,2
s2609,8,ki,495651,5,rand,ki,2,2
s2609,8,ki,497541.1,6,rand,ki,2,2
s2609,8,1,498045.6,0,rand,ki,2,2
s2609,8,ki,502961.3,7,rand,ki,2,2
s2609,8,1,503749.6,0,rand,ki,2,2
s2609,8,ki,505941.5,8,rand,ki,2,2
s2609,8,1,506013.6,0,rand,ki,2,2
s2609,8,ki,509191.7,9,rand,ki,2,2
s2609,8,1,509701.5,0,rand,ki,2,2
s2609,8,ki,513251.9,10,rand,ki,2,2
s2609,8,1,514205.5,0,rand,ki,2,2
s2609,8,ki,516232,11,rand,ki,2,2
s2609,8,1,516797.5,0,rand,ki,2,2
s2609,8,ki,518402.1,12,rand,ki,2,2
s2609,8,1,519077.4,0,rand,ki,2,2
s2609,8,ki,521652.3,13,rand,ki,2,2
s2609,8,1,522165.4,0,rand,ki,2,2
s2609,8,ki,525712.5,14,rand,ki,2,2
s2609,8,1,526301.4,0,rand,ki,2,2
s2609,8,ki,529232.6,15,rand,ki,2,2
s2609,8,1,529765.4,0,rand,ki,2,2
s2609,8,ki,532202.8,16,rand,ki,2,2
s2609,8,1,532701.3,0,rand,ki,2,2
s2609,8,ki,536273,17,rand,ki,2,2
s2609,8,1,537053.3,0,rand,ki,2,2
s2609,8,ki * 0.03,538163.1,18,rand,ki,2,2
s2609,9,ro,546813.6,1,rand,ro,2,1
s2609,9,1,547477.2,0,rand,ro,2,1
s2609,9,ro,548983.7,2,rand,ro,2,1
s2609,9,1,549725.2,0,rand,ro,2,1
s2609,9,ro,552503.9,3,rand,ro,2,1
s2609,9,1,553077.1,0,rand,ro,2,1
s2609,9,ro,555754,4,rand,ro,2,1
s2609,9,1,556421.1,0,rand,ro,2,1
s2609,9,ro,557644.1,5,rand,ro,2,1
s2609,9,ro,562784.4,6,rand,ro,2,1
s2609,9,1,563261,0,rand,ro,2,1
s2609,9,ro,563874.5,7,rand,ro,2,1
s2609,9,1,564644.9,0,rand,ro,2,1
s2609,9,ro,569564.7,8,rand,ro,2,1
s2609,9,1,570124.9,0,rand,ro,2,1
s2609,9,ro,570374.8,9,rand,ro,2,1
s2609,9,1,571045,0,rand,ro,2,1
s2609,9,ro,573354.9,10,rand,ro,2,1
s2609,9,ro,578775.2,11,rand,ro,2,1
s2609,9,1,579532.9,0,rand,ro,2,1
s2609,9,ro,580945.3,12,rand,ro,2,1
s2609,9,1,581556.9,0,rand,ro,2,1
s2609,9,ro,584995.5,13,rand,ro,2,1
s2609,9,1,585732.8,0,rand,ro,2,1
s2609,9,ro,588255.7,14,rand,ro,2,1
s2609,9,1,589028.8,0,rand,ro,2,1
s2609,9,ro,592045.9,15,rand,ro,2,1
s2609,9,1,592532.7,0,rand,ro,2,1
s2609,9,ro,595296.1,16,rand,ro,2,1
s2609,9,1,595964.7,0,rand,ro,2,1
s2609,9,ro,599086.3,17,rand,ro,2,1
s2609,9,ro,599626.3,18,rand,ro,2,1
s2609,9,1,599804.7,0,rand,ro,2,1
s2609,10,ga,610176.9,1,rand,ga,1,2
s2609,10,1,610804.6,0,rand,ga,1,2
s2609,10,ga,613427,2,rand,ga,1,2
s2609,10,1,613844.5,0,rand,ga,1,2
s2609,10,ga,616407.2,3,rand,ga,1,2
s2609,10,ga,620197.4,4,rand,ga,1,2
s2609,10,1,620676.5,0,rand,ga,1,2
s2609,10,ga,622097.4,5,rand,ga,1,2
s2609,10,ga,625877.6,6,rand,ga,1,2
s2609,10,ga,628587.8,7,rand,ga,1,2
s2609,10,ga,632388,8,rand,ga,1,2
s2609,10,ga,635628.1,9,rand,ga,1,2
s2609,10,ga,639698.3,10,rand,ga,1,2
s2609,10,ga,643488.5,11,rand,ga,1,2
s2609,10,ga,644298.6,12,rand,ga,1,2
s2609,10,ga,647008.8,13,rand,ga,1,2
s2609,10,1,647916.2,0,rand,ga,1,2
s2609,10,ga,651889,14,rand,ga,1,2
s2609,10,ga,655399.2,15,rand,ga,1,2
s2609,10,ga,657569.3,16,rand,ga,1,2
s2609,10,1,658228.1,0,rand,ga,1,2
s2609,10,ga,661909.5,17,rand,ga,1,2
s2609,10,ga,664349.7,18,rand,ga,1,2
s2609,11,be,674210.2,1,rand,be,4,2
s2609,11,1,674828,0,rand,be,4,2
s2609,11,be,676110.2,2,rand,be,4,2
s2609,11,1,676604,0,rand,be,4,2
s2609,11,be,679360.4,3,rand,be,4,2
s2609,11,1,679963.9,0,rand,be,4,2
s2609,11,be,684500.7,4,rand,be,4,2
s2609,11,be,685050.7,5,rand,be,4,2
s2609,11,1,685131.9,0,rand,be,4,2
s2609,11,be,690461,6,rand,be,4,2
s2609,11,be,692631.1,7,rand,be,4,2
s2609,11,be,697231.3,8,rand,be,4,2
s2609,11,1,697811.8,0,rand,be,4,2
s2609,11,be,698591.4,9,rand,be,4,2
s2609,11,be,702651.6,10,rand,be,4,2
s2609,11,1,703187.7,0,rand,be,4,2
s2609,11,be,706981.9,11,rand,be,4,2
s2609,11,1,707595.7,0,rand,be,4,2
s2609,11,be,709422,12,rand,be,4,2
s2609,11,be,713752.2,13,rand,be,4,2
s2609,11,1,714243.6,0,rand,be,4,2
s2609,11,be,714302.2,14,rand,be,4,2
s2609,11,be,719442.5,15,rand,be,4,2
s2609,11,1,720051.6,0,rand,be,4,2
s2609,11,be,721072.6,16,rand,be,4,2
s2609,11,be,724862.8,17,rand,be,4,2
s2609,11,1,725371.5,0,rand,be,4,2
s2609,11,be,727572.9,18,rand,be,4,2
s2609,11,1,728339.5,0,rand,be,4,2
s2609,12,la,737323.4,1,rand,la,3,3
s2609,12,1,737827.4,0,rand,la,3,3
s2609,12,la,741653.6,2,rand,la,3,3
s2609,12,1,741819.4,0,rand,la,3,3
s2609,12,la,744363.7,3,rand,la,3,3
s2609,12,1,744803.3,0,rand,la,3,3
s2609,12,la,747883.9,4,rand,la,3,3
s2609,12,1,748323.3,0,rand,la,3,3
s2609,12,la,750594.1,5,rand,la,3,3
s2609,12,1,751107.3,0,rand,la,3,3
s2609,12,la,751944.1,6,rand,la,3,3
s2609,12,1,752683.3,0,rand,la,3,3
s2609,12,la,757904.4,7,rand,la,3,3
s2609,12,1,758323.2,0,rand,la,3,3
s2609,12,la,761154.6,8,rand,la,3,3
s2609,12,1,761651.2,0,rand,la,3,3
s2609,12,la,761964.6,9,rand,la,3,3
s2609,12,la,767384.9,10,rand,la,3,3
s2609,12,1,767843.1,0,rand,la,3,3
s2609,12,la,769555,11,rand,la,3,3
s2609,12,1,770003.1,0,rand,la,3,3
s2609,12,la,774155.3,12,rand,la,3,3
s2609,12,1,774651.1,0,rand,la,3,3
s2609,12,la,775245.3,13,rand,la,3,3
s2609,12,1,775867,0,rand,la,3,3
s2609,12,la,779575.5,14,rand,la,3,3
s2609,12,1,780123,0,rand,la,3,3
s2609,12,la,782275.7,15,rand,la,3,3
s2609,12,1,782899,0,rand,la,3,3
s2609,12,la,785525.8,16,rand,la,3,3
s2609,12,1,786082.9,0,rand,la,3,3
s2609,12,la,787965.9,17,rand,la,3,3
s2609,12,1,788530.9,0,rand,la,3,3
s2609,12,1,789690.9,0,rand,la,3,3
s2609,12,la,790676.1,18,rand,la,3,3
s2609,12,1,791298.9,0,rand,la,3,3
s2609,1,nu,14387,1,struct,nu,1,1
s2609,1,1,14802.8,0,struct,nu,1,1
s2609,1,nu,16827.2,2,struct,nu,1,1
s2609,1,1,17202.8,0,struct,nu,1,1
s2609,1,nu,20897.6,3,struct,nu,1,1
s2609,1,1,21339.3,0,struct,nu,1,1
s2609,1,nu,22527.6,4,struct,nu,1,1
s2609,1,1,22914.7,0,struct,nu,1,1
s2609,1,nu,24147.5,5,struct,nu,1,1
s2609,1,1,24642.7,0,struct,nu,1,1
s2609,1,nu,26587.7,6,struct,nu,1,1
s2609,1,1,27066.7,0,struct,nu,1,1
s2609,1,nu,29837.8,7,struct,nu,1,1
s2609,1,1,30514.6,0,struct,nu,1,1
s2609,1,nu,32277.9,8,struct,nu,1,1
s2609,1,1,32674.6,0,struct,nu,1,1
s2609,1,1,34858.6,0,struct,nu,1,1
s2609,1,nu,39588.3,9,struct,nu,1,1
s2609,1,1,40130.6,0,struct,nu,1,1
s2609,1,nu,41208.4,10,struct,nu,1,1
s2609,1,1,41722.5,0,struct,nu,1,1
s2609,1,nu,44458.6,11,struct,nu,1,1
s2609,1,1,45010.5,0,struct,nu,1,1
s2609,1,nu,49338.8,12,struct,nu,1,1
s2609,1,1,49994.5,0,struct,nu,1,1
s2609,1,1,53162.4,0,struct,nu,1,1
s2609,1,nu,54209.1,13,struct,nu,1,1
s2609,1,1,54786.4,0,struct,nu,1,1
s2609,1,nu,59899.4,14,struct,nu,1,1
s2609,1,1,60378.4,0,struct,nu,1,1
s2609,1,nu,62339.5,15,struct,nu,1,1
s2609,1,1,62946.3,0,struct,nu,1,1
s2609,1,nu,64779.6,16,struct,nu,1,1
s2609,1,1,65266.3,0,struct,nu,1,1
s2609,1,nu,66399.7,17,struct,nu,1,1
s2609,1,nu,68839.8,18,struct,nu,1,1
s2609,1,1,69210.3,0,struct,nu,1,1
s2609,2,ki,78640.3,1,struct,ki,2,2
s2609,2,1,79178.1,0,struct,ki,2,2
s2609,2,ki,80270.4,2,struct,ki,2,2
s2609,2,1,80778.2,0,struct,ki,2,2
s2609,2,ki,81890.5,3,struct,ki,2,2
s2609,2,1,82890.2,0,struct,ki,2,2
s2609,2,ki,84330.7,4,struct,ki,2,2
s2609,2,1,84818.1,0,struct,ki,2,2
s2609,2,ki,85950.7,5,struct,ki,2,2
s2609,2,1,86658.1,0,struct,ki,2,2
s2609,2,ki,90020.9,6,struct,ki,2,2
s2609,2,1,90522.1,0,struct,ki,2,2
s2609,2,1,94370.1,0,struct,ki,2,2
s2609,2,ki,94891.2,7,struct,ki,2,2
s2609,2,ki,100591.5,8,struct,ki,2,2
s2609,2,1,101098,0,struct,ki,2,2
s2609,2,ki,102211.6,9,struct,ki,2,2
s2609,2,1,102834,0,struct,ki,2,2
s2609,2,ki,107091.8,10,struct,ki,2,2
s2609,2,1,107665.9,0,struct,ki,2,2
s2609,2,ki,108721.9,11,struct,ki,2,2
s2609,2,ki,112782.1,12,struct,ki,2,2
s2609,2,1,113321.9,0,struct,ki,2,2
s2609,2,1,117529.8,0,struct,ki,2,2
s2609,2,ki,119282.4,13,struct,ki,2,2
s2609,2,1,119841.8,0,struct,ki,2,2
s2609,2,ki,122532.6,14,struct,ki,2,2
s2609,2,1,123313.8,0,struct,ki,2,2
s2609,2,ki,124152.7,15,struct,ki,2,2
s2609,2,ki,125782.8,16,struct,ki,2,2
s2609,2,1,126265.7,0,struct,ki,2,2
s2609,2,ki,128212.9,17,struct,ki,2,2
s2609,2,1,128601.7,0,struct,ki,2,2
s2609,2,1,132329.7,0,struct,ki,2,2
s2609,2,ki,133903.2,18,struct,ki,2,2
s2609,2,1,134521.7,0,struct,ki,2,2
s2609,3,mi,143653.7,1,struct,mi,3,1
s2609,3,1,144273.6,0,struct,mi,3,1
s2609,3,mi,145283.8,2,struct,mi,3,1
s2609,3,1,145809.6,0,struct,mi,3,1
s2609,3,mi,146903.9,3,struct,mi,3,1
s2609,3,1,147497.5,0,struct,mi,3,1
s2609,3,mi,151784.1,4,struct,mi,3,1
s2609,3,1,152305.5,0,struct,mi,3,1
s2609,3,mi,153404.2,5,struct,mi,3,1
s2609,3,1,153937.5,0,struct,mi,3,1
s2609,3,mi,160714.6,6,struct,mi,3,1
s2609,3,mi,163964.7,7,struct,mi,3,1
s2609,3,1,164433.4,0,struct,mi,3,1
s2609,3,mi,165584.8,8,struct,mi,3,1
s2609,3,1,166113.4,0,struct,mi,3,1
s2609,3,mi,167214.9,9,struct,mi,3,1
s2609,3,1,167769.3,0,struct,mi,3,1
s2609,3,mi,173715.2,10,struct,mi,3,1
s2609,3,1,174193.3,0,struct,mi,3,1
s2609,3,mi,176965.4,11,struct,mi,3,1
s2609,3,1,177473.3,0,struct,mi,3,1
s2609,3,mi,178585.5,12,struct,mi,3,1
s2609,3,1,179049.3,0,struct,mi,3,1
s2609,3,mi,180205.6,13,struct,mi,3,1
s2609,3,1,180729.2,0,struct,mi,3,1
s2609,3,mi,181825.6,14,struct,mi,3,1
s2609,3,1,182241.2,0,struct,mi,3,1
s2609,3,mi,187515.9,15,struct,mi,3,1
s2609,3,1,187985.2,0,struct,mi,3,1
s2609,3,mi,189956.1,16,struct,mi,3,1
s2609,3,1,190369.1,0,struct,mi,3,1
s2609,3,mi,193206.2,17,struct,mi,3,1
s2609,3,1,193649.1,0,struct,mi,3,1
s2609,3,mi,194836.3,18,struct,mi,3,1
s2609,3,1,195657.1,0,struct,mi,3,1
s2609,4,1,203001,0,struct,ro,2,1
s2609,4,ro,204796.8,1,struct,ro,2,1
s2609,4,1,205241,0,struct,ro,2,1
s2609,4,ro,206416.9,2,struct,ro,2,1
s2609,4,ro,211297.2,3,struct,ro,2,1
s2609,4,ro,216167.4,4,struct,ro,2,1
s2609,4,1,216408.9,0,struct,ro,2,1
s2609,4,ro,217787.5,5,struct,ro,2,1
s2609,4,1,218808.9,0,struct,ro,2,1
s2609,4,ro,221037.7,6,struct,ro,2,1
s2609,4,1,221592.8,0,struct,ro,2,1
s2609,4,ro,225907.9,7,struct,ro,2,1
s2609,4,1,226376.8,0,struct,ro,2,1
s2609,4,ro,228348,8,struct,ro,2,1
s2609,4,1,228992.8,0,struct,ro,2,1
s2609,4,ro,229978.1,9,struct,ro,2,1
s2609,4,1,230488.8,0,struct,ro,2,1
s2609,4,1,231960.7,0,struct,ro,2,1
s2609,4,ro,232418.2,10,struct,ro,2,1
s2609,4,ro,234038.3,11,struct,ro,2,1
s2609,4,1,234672.7,0,struct,ro,2,1
s2609,4,ro,238918.6,12,struct,ro,2,1
s2609,4,1,239512.7,0,struct,ro,2,1
s2609,4,ro,240548.7,13,struct,ro,2,1
s2609,4,1,241176.6,0,struct,ro,2,1
s2609,4,ro,244608.9,14,struct,ro,2,1
s2609,4,1,245304.6,0,struct,ro,2,1
s2609,4,ro,247039,15,struct,ro,2,1
s2609,4,1,247520.6,0,struct,ro,2,1
s2609,4,ro,249479.1,16,struct,ro,2,1
s2609,4,1,250136.6,0,struct,ro,2,1
s2609,4,ro,253539.3,17,struct,ro,2,1
s2609,4,1,254240.5,0,struct,ro,2,1
