"subject","cond_order","sess","block","trial","target_num","target","tgt_word","tgt_pos","rt","rt_secs","exp"
"l1982","rand-struct","struct",NA,7,10,"po","3","2",383.1,0.3831,"exp 4"
"l1982","rand-struct","struct",NA,7,11,"po","3","2",528.9,0.5289,"exp 4"
"l1982","rand-struct","struct",NA,7,12,"po","3","2",382.8,0.3828,"exp 4"
"l1982","rand-struct","struct",NA,7,13,"po","3","2",348.6,0.3486,"exp 4"
"l1982","rand-struct","struct",NA,7,14,"po","3","2",368.6,0.3686,"exp 4"
"l1982","rand-struct","struct",NA,7,15,"po","3","2",480.2,0.4802,"exp 4"
"l1982","rand-struct","struct",NA,7,16,"po","3","2",410.1,0.4101,"exp 4"
"l1982","rand-struct","struct",NA,7,17,"po","3","2",489.8,0.4898,"exp 4"
"l1982","rand-struct","struct",NA,7,18,"po","3","2",473.6,0.4736,"exp 4"
"l1982","rand-struct","struct",NA,8,1,"nu","1","1",420.8,0.4208,"exp 4"
"l1982","rand-struct","struct",NA,8,2,"nu","1","1",340.7,0.3407,"exp 4"
"l1982","rand-struct","struct",NA,8,3,"nu","1","1",NA,NA,"exp 4"
"l1982","rand-struct","struct",NA,8,4,"nu","1","1",720.3,0.7203,"exp 4"
"l1982","rand-struct","struct",NA,8,5,"nu","1","1",676.2,0.6762,"exp 4"
"l1982","rand-struct","struct",NA,8,6,"nu","1","1",484,0.484,"exp 4"
"l1982","rand-struct","struct",NA,8,7,"nu","1","1",449.8,0.4498,"exp 4"
"l1982","rand-struct","struct",NA,8,8,"nu","1","1",369.7,0.3697,"exp 4"
"l1982","rand-struct","struct",NA,8,9,"nu","1","1",443.2,0.4432,"exp 4"
"l1982","rand-struct","struct",NA,8,10,"nu","1","1",399.2,0.3992,"exp 4"
"l1982","rand-struct","struct",NA,8,11,"nu","1","1",453.1,0.4531,"exp 4"
"l1982","rand-struct","struct",NA,8,12,"nu","1","1",844.6,0.8446,"exp 4"
"l1982","rand-struct","struct",NA,8,13,"nu","1","1",558.4,0.5584,"exp 4"
"l1982","rand-struct","struct",NA,8,14,"nu","1","1",532.1,0.5321,"exp 4"
"l1982","rand-struct","struct",NA,8,15,"nu","1","1",531.9,0.5319,"exp 4"
"l1982","rand-struct","struct",NA,8,16,"nu","1","1",611.8,0.6118,"exp 4"
"l1982","rand-struct","struct",NA,8,17,"nu","1","1",607.6,0.6076,"exp 4"
"l1982","rand-struct","struct",NA,8,18,"nu","1","1",607.5,0.6075,"exp 4"
"l1982","rand-struct","struct",NA,9,1,"se","2","3",428.1,0.4281,"exp 4"
"l1982","rand-struct","struct",NA,9,2,"se","2","3",425.9,0.4259,"exp 4"
"l1982","rand-struct","struct",NA,9,3,"se","2","3",457.8,0.4578,"exp 4"
"l1982","rand-struct","struct",NA,9,4,"se","2","3",387.5,0.3875,"exp 4"
"l1982","rand-struct","struct",NA,9,5,"se","2","3",401.4,0.4014,"exp 4"
"l1982","rand-struct","struct",NA,9,6,"se","2","3",437.2,0.4372,"exp 4"
"l1982","rand-struct","struct",NA,9,7,"se","2","3",422.8,0.4228,"exp 4"
"l1982","rand-struct","struct",NA,9,8,"se","2","3",476.7,0.4767,"exp 4"
"l1982","rand-struct","struct",NA,9,9,"se","2","3",502.5,0.5025,"exp 4"
"l1982","rand-struct","struct",NA,9,10,"se","2","3",420.3,0.4203,"exp 4"
"l1982","rand-struct","struct",NA,9,11,"se","2","3",478.2,0.4782,"exp 4"
"l1982","rand-struct","struct",NA,9,12,"se","2","3",402.1,0.4021,"exp 4"
"l1982","rand-struct","struct",NA,9,13,"se","2","3",401.9,0.4019,"exp 4"
"l1982","rand-struct","struct",NA,9,14,"se","2","3",369.8,0.3698,"exp 4"
"l1982","rand-struct","struct",NA,9,15,"se","2","3",419.6,0.4196,"exp 4"
"l1982","rand-struct","struct",NA,9,16,"se","2","3",491.2,0.4912,"exp 4"
"l1982","rand-struct","struct",NA,9,17,"se","2","3",443.1,0.4431,"exp 4"
"l1982","rand-struct","struct",NA,9,18,"se","2","3",398.8,0.3988,"exp 4"
"l1982","rand-struct","struct",NA,10,1,"ro","2","1",509.3,0.5093,"exp 4"
"l1982","rand-struct","struct",NA,10,2,"ro","2","1",433.2,0.4332,"exp 4"
"l1982","rand-struct","struct",NA,10,3,"ro","2","1",432.9,0.4329,"exp 4"
"l1982","rand-struct","struct",NA,10,4,"ro","2","1",NA,NA,"exp 4"
"l1982","rand-struct","struct",NA,10,5,"ro","2","1",358.5,0.3585,"exp 4"
"l1982","rand-struct","struct",NA,10,6,"ro","2","1",420.4,0.4204,"exp 4"
"l1982","rand-struct","struct",NA,10,7,"ro","2","1",486.1,0.4861,"exp 4"
"l1982","rand-struct","struct",NA,10,8,"ro","2","1",733.8,0.7338,"exp 4"
"l1982","rand-struct","struct",NA,10,9,"ro","2","1",431.8,0.4318,"exp 4"
"l1982","rand-struct","struct",NA,10,10,"ro","2","1",927.6,0.9276,"exp 4"
"l1982","rand-struct","struct",NA,10,11,"ro","2","1",595.6,0.5956,"exp 4"
"l1982","rand-struct","struct",NA,10,12,"ro","2","1",427.3,0.4273,"exp 4"
"l1982","rand-struct","struct",NA,10,13,"ro","2","1",413.2,0.4132,"exp 4"
"l1982","rand-struct","struct",NA,10,14,"ro","2","1",592.9,0.5929,"exp 4"
"l1982","rand-struct","struct",NA,10,15,"ro","2","1",642.8,0.6428,"exp 4"
"l1982","rand-struct","struct",NA,10,16,"ro","2","1",458.6,0.4586,"exp 4"
"l1982","rand-struct","struct",NA,10,17,"ro","2","1",478.4,0.4784,"exp 4"
"l1982","rand-struct","struct",NA,10,18,"ro","2","1",388.2,0.3882,"exp 4"
"l1982","rand-struct","struct",NA,11,1,"tu","4","3",318.4,0.3184,"exp 4"
"l1982","rand-struct","struct",NA,11,2,"tu","4","3",332.2,0.3322,"exp 4"
"l1982","rand-struct","struct",NA,11,3,"tu","4","3",350.1,0.3501,"exp 4"
"l1982","rand-struct","struct",NA,11,4,"tu","4","3",357.9,0.3579,"exp 4"
"l1982","rand-struct","struct",NA,11,5,"tu","4","3",389.8,0.3898,"exp 4"
"l1982","rand-struct","struct",NA,11,6,"tu","4","3",301.7,0.3017,"exp 4"
"l1982","rand-struct","struct",NA,11,7,"tu","4","3",341.5,0.3415,"exp 4"
"l1982","rand-struct","struct",NA,11,8,"tu","4","3",343.4,0.3434,"exp 4"
"l1982","rand-struct","struct",NA,11,9,"tu","4","3",414.9,0.4149,"exp 4"
"l1982","rand-struct","struct",NA,11,10,"tu","4","3",510.7,0.5107,"exp 4"
"l1982","rand-struct","struct",NA,11,11,"tu","4","3",504.7,0.5047,"exp 4"
"l1982","rand-struct","struct",NA,11,12,"tu","4","3",444.4,0.4444,"exp 4"
"l1982","rand-struct","struct",NA,11,13,"tu","4","3",497.8,0.4978,"exp 4"
"l1982","rand-struct","struct",NA,11,14,"tu","4","3",455.6,0.4556,"exp 4"
"l1982","rand-struct","struct",NA,11,15,"tu","4","3",417.5,0.4175,"exp 4"
"l1982","rand-struct","struct",NA,11,16,"tu","4","3",511.4,0.5114,"exp 4"
"l1982","rand-struct","struct",NA,11,17,"tu","4","3",385.2,0.3852,"exp 4"
"l1982","rand-struct","struct",NA,11,18,"tu","4","3",451.1,0.4511,"exp 4"
"l1982","rand-struct","struct",NA,12,1,"mi","3","1",580.1,0.5801,"exp 4"
"l1982","rand-struct","struct",NA,12,2,"mi","3","1",477.9,0.4779,"exp 4"
"l1982","rand-struct","struct",NA,12,3,"mi","3","1",449.8,0.4498,"exp 4"
"l1982","rand-struct","struct",NA,12,4,"mi","3","1",553.6,0.5536,"exp 4"
"l1982","rand-struct","struct",NA,12,5,"mi","3","1",493.5,0.4935,"exp 4"
"l1982","rand-struct","struct",NA,12,6,"mi","3","1",630.9,0.6309,"exp 4"
"l1982","rand-struct","struct",NA,12,7,"mi","3","1",700.8,0.7008,"exp 4"
"l1982","rand-struct","struct",NA,12,8,"mi","3","1",480.7,0.4807,"exp 4"
"l1982","rand-struct","struct",NA,12,9,"mi","3","1",754.6,0.7546,"exp 4"
"l1982","rand-struct","struct",NA,12,11,"mi","3","1",628.1,0.6281,"exp 4"
"l1982","rand-struct","struct",NA,12,12,"mi","3","1",559.9,0.5599,"exp 4"
"l1982","rand-struct","struct",NA,12,13,"mi","3","1",515.9,0.5159,"exp 4"
"l1982","rand-struct","struct",NA,12,14,"mi","3","1",551.8,0.5518,"exp 4"
"l1982","rand-struct","struct",NA,12,15,"mi","3","1",621.4,0.6214,"exp 4"
"l1982","rand-struct","struct",NA,12,16,"mi","3","1",573.2,0.5732,"exp 4"
"l1982","rand-struct","struct",NA,12,17,"mi","3","1",507.1,0.5071,"exp 4"
"l1982","rand-struct","struct",NA,12,18,"mi","3","1",436.9,0.4369,"exp 4"
"u0807","struct-rand","struct",NA,1,1,"di","1","3",394.7,0.3947,"exp 4"
"u0807","struct-rand","struct",NA,1,2,"di","1","3",340.6,0.3406,"exp 4"
"u0807","struct-rand","struct",NA,1,3,"di","1","3",648.6,0.6486,"exp 4"
"u0807","struct-rand","struct",NA,1,4,"di","1","3",374.4,0.3744,"exp 4"
"u0807","struct-rand","struct",NA,1,5,"di","1","3",336.1,0.3361,"exp 4"
"u0807","struct-rand","struct",NA,1,6,"di","1","3",293.9,0.2939,"exp 4"
"u0807","struct-rand","struct",NA,1,7,"di","1","3",487.8,0.4878,"exp 4"
"u0807","struct-rand","struct",NA,1,8,"di","1","3",453.6,0.4536,"exp 4"
"u0807","struct-rand","struct",NA,1,9,"di","1","3",441.5,0.4415,"exp 4"
"u0807","struct-rand","struct",NA,1,10,"di","1","3",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,1,11,"di","1","3",371.1,0.3711,"exp 4"
"u0807","struct-rand","struct",NA,1,12,"di","1","3",471,0.471,"exp 4"
"u0807","struct-rand","struct",NA,1,13,"di","1","3",360.8,0.3608,"exp 4"
"u0807","struct-rand","struct",NA,1,14,"di","1","3",406.7,0.4067,"exp 4"
"u0807","struct-rand","struct",NA,1,15,"di","1","3",560.6,0.5606,"exp 4"
"u0807","struct-rand","struct",NA,1,16,"di","1","3",418.3,0.4183,"exp 4"
"u0807","struct-rand","struct",NA,1,17,"di","1","3",330.1,0.3301,"exp 4"
"u0807","struct-rand","struct",NA,1,18,"di","1","3",435.8,0.4358,"exp 4"
"u0807","struct-rand","struct",NA,2,1,"ki","2","2",561,0.561,"exp 4"
"u0807","struct-rand","struct",NA,2,2,"ki","2","2",450.8,0.4508,"exp 4"
"u0807","struct-rand","struct",NA,2,3,"ki","2","2",510.8,0.5108,"exp 4"
"u0807","struct-rand","struct",NA,2,4,"ki","2","2",454.6,0.4546,"exp 4"
"u0807","struct-rand","struct",NA,2,5,"ki","2","2",482.5,0.4825,"exp 4"
"u0807","struct-rand","struct",NA,2,6,"ki","2","2",452.3,0.4523,"exp 4"
"u0807","struct-rand","struct",NA,2,7,"ki","2","2",470.1,0.4701,"exp 4"
"u0807","struct-rand","struct",NA,2,8,"ki","2","2",489.7,0.4897,"exp 4"
"u0807","struct-rand","struct",NA,2,9,"ki","2","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,2,10,"ki","2","2",597.2,0.5972,"exp 4"
"u0807","struct-rand","struct",NA,2,11,"ki","2","2",575.1,0.5751,"exp 4"
"u0807","struct-rand","struct",NA,2,12,"ki","2","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,2,13,"ki","2","2",486.5,0.4865,"exp 4"
"u0807","struct-rand","struct",NA,2,14,"ki","2","2",476.3,0.4763,"exp 4"
"u0807","struct-rand","struct",NA,2,15,"ki","2","2",544.1,0.5441,"exp 4"
"u0807","struct-rand","struct",NA,2,16,"ki","2","2",818.1,0.8181,"exp 4"
"u0807","struct-rand","struct",NA,2,17,"ki","2","2",500,0.5,"exp 4"
"u0807","struct-rand","struct",NA,2,18,"ki","2","2",553.7,0.5537,"exp 4"
"u0807","struct-rand","struct",NA,3,1,"be","4","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,3,2,"be","4","2",603,0.603,"exp 4"
"u0807","struct-rand","struct",NA,3,3,"be","4","2",412.8,0.4128,"exp 4"
"u0807","struct-rand","struct",NA,3,4,"be","4","2",534.6,0.5346,"exp 4"
"u0807","struct-rand","struct",NA,3,5,"be","4","2",456.3,0.4563,"exp 4"
"u0807","struct-rand","struct",NA,3,6,"be","4","2",408.1,0.4081,"exp 4"
"u0807","struct-rand","struct",NA,3,7,"be","4","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,3,8,"be","4","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,3,9,"be","4","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,3,10,"be","4","2",247.4,0.2474,"exp 4"
"u0807","struct-rand","struct",NA,3,11,"be","4","2",289.4,0.2894,"exp 4"
"u0807","struct-rand","struct",NA,3,12,"be","4","2",313.2,0.3132,"exp 4"
"u0807","struct-rand","struct",NA,3,13,"be","4","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,3,14,"be","4","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,3,15,"be","4","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,3,16,"be","4","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,3,17,"be","4","2",722.1,0.7221,"exp 4"
"u0807","struct-rand","struct",NA,3,18,"be","4","2",404,0.404,"exp 4"
"u0807","struct-rand","struct",NA,4,1,"ga","1","2",553.3,0.5533,"exp 4"
"u0807","struct-rand","struct",NA,4,2,"ga","1","2",573.2,0.5732,"exp 4"
"u0807","struct-rand","struct",NA,4,3,"ga","1","2",420.8,0.4208,"exp 4"
"u0807","struct-rand","struct",NA,4,4,"ga","1","2",407,0.407,"exp 4"
"u0807","struct-rand","struct",NA,4,5,"ga","1","2",844.6,0.8446,"exp 4"
"u0807","struct-rand","struct",NA,4,6,"ga","1","2",400.5,0.4005,"exp 4"
"u0807","struct-rand","struct",NA,4,7,"ga","1","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,4,8,"ga","1","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,4,9,"ga","1","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,4,10,"ga","1","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,4,11,"ga","1","2",489.5,0.4895,"exp 4"
"u0807","struct-rand","struct",NA,4,12,"ga","1","2",819.2,0.8192,"exp 4"
"u0807","struct-rand","struct",NA,4,13,"ga","1","2",655,0.655,"exp 4"
"u0807","struct-rand","struct",NA,4,14,"ga","1","2",647,0.647,"exp 4"
"u0807","struct-rand","struct",NA,4,15,"ga","1","2",558.7,0.5587,"exp 4"
"u0807","struct-rand","struct",NA,4,16,"ga","1","2",692.5,0.6925,"exp 4"
"u0807","struct-rand","struct",NA,4,17,"ga","1","2",806.3,0.8063,"exp 4"
"u0807","struct-rand","struct",NA,4,18,"ga","1","2",722.3,0.7223,"exp 4"
"u0807","struct-rand","struct",NA,5,2,"za","4","1",531.6,0.5316,"exp 4"
"u0807","struct-rand","struct",NA,5,3,"za","4","1",705.3,0.7053,"exp 4"
"u0807","struct-rand","struct",NA,5,4,"za","4","1",367.2,0.3672,"exp 4"
"u0807","struct-rand","struct",NA,5,5,"za","4","1",825,0.825,"exp 4"
"u0807","struct-rand","struct",NA,5,6,"za","4","1",576.9,0.5769,"exp 4"
"u0807","struct-rand","struct",NA,5,7,"za","4","1",512.3,0.5123,"exp 4"
"u0807","struct-rand","struct",NA,5,8,"za","4","1",426.3,0.4263,"exp 4"
"u0807","struct-rand","struct",NA,5,9,"za","4","1",504.1,0.5041,"exp 4"
"u0807","struct-rand","struct",NA,5,11,"za","4","1",589.8,0.5898,"exp 4"
"u0807","struct-rand","struct",NA,5,12,"za","4","1",371.6,0.3716,"exp 4"
"u0807","struct-rand","struct",NA,5,13,"za","4","1",407.3,0.4073,"exp 4"
"u0807","struct-rand","struct",NA,5,14,"za","4","1",585.2,0.5852,"exp 4"
"u0807","struct-rand","struct",NA,5,15,"za","4","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,5,16,"za","4","1",754.8,0.7548,"exp 4"
"u0807","struct-rand","struct",NA,5,17,"za","4","1",756.7,0.7567,"exp 4"
"u0807","struct-rand","struct",NA,5,18,"za","4","1",512.5,0.5125,"exp 4"
"u0807","struct-rand","struct",NA,6,1,"la","3","3",637.7,0.6377,"exp 4"
"u0807","struct-rand","struct",NA,6,2,"la","3","3",513.6,0.5136,"exp 4"
"u0807","struct-rand","struct",NA,6,3,"la","3","3",553.6,0.5536,"exp 4"
"u0807","struct-rand","struct",NA,6,4,"la","3","3",453.6,0.4536,"exp 4"
"u0807","struct-rand","struct",NA,6,5,"la","3","3",791.2,0.7912,"exp 4"
"u0807","struct-rand","struct",NA,6,6,"la","3","3",473.1,0.4731,"exp 4"
"u0807","struct-rand","struct",NA,6,7,"la","3","3",389,0.389,"exp 4"
"u0807","struct-rand","struct",NA,6,9,"la","3","3",508.4,0.5084,"exp 4"
"u0807","struct-rand","struct",NA,6,10,"la","3","3",536.1,0.5361,"exp 4"
"u0807","struct-rand","struct",NA,6,11,"la","3","3",586.1,0.5861,"exp 4"
"u0807","struct-rand","struct",NA,6,12,"la","3","3",539.8,0.5398,"exp 4"
"u0807","struct-rand","struct",NA,6,13,"la","3","3",475.8,0.4758,"exp 4"
"u0807","struct-rand","struct",NA,6,14,"la","3","3",495.6,0.4956,"exp 4"
"u0807","struct-rand","struct",NA,6,15,"la","3","3",633.5,0.6335,"exp 4"
"u0807","struct-rand","struct",NA,6,16,"la","3","3",445.3,0.4453,"exp 4"
"u0807","struct-rand","struct",NA,6,18,"la","3","3",504.6,0.5046,"exp 4"
"u0807","struct-rand","struct",NA,7,1,"po","3","2",682.2,0.6822,"exp 4"
"u0807","struct-rand","struct",NA,7,2,"po","3","2",485.9,0.4859,"exp 4"
"u0807","struct-rand","struct",NA,7,3,"po","3","2",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,7,4,"po","3","2",497.7,0.4977,"exp 4"
"u0807","struct-rand","struct",NA,7,5,"po","3","2",813.6,0.8136,"exp 4"
"u0807","struct-rand","struct",NA,7,6,"po","3","2",271.3,0.2713,"exp 4"
"u0807","struct-rand","struct",NA,7,8,"po","3","2",455,0.455,"exp 4"
"u0807","struct-rand","struct",NA,7,9,"po","3","2",554.9,0.5549,"exp 4"
"u0807","struct-rand","struct",NA,7,10,"po","3","2",852.4,0.8524,"exp 4"
"u0807","struct-rand","struct",NA,7,11,"po","3","2",590.2,0.5902,"exp 4"
"u0807","struct-rand","struct",NA,7,12,"po","3","2",508,0.508,"exp 4"
"u0807","struct-rand","struct",NA,7,13,"po","3","2",393.9,0.3939,"exp 4"
"u0807","struct-rand","struct",NA,7,15,"po","3","2",269.5,0.2695,"exp 4"
"u0807","struct-rand","struct",NA,7,16,"po","3","2",719.3,0.7193,"exp 4"
"u0807","struct-rand","struct",NA,7,17,"po","3","2",879.1,0.8791,"exp 4"
"u0807","struct-rand","struct",NA,7,18,"po","3","2",406.9,0.4069,"exp 4"
"u0807","struct-rand","struct",NA,8,1,"nu","1","1",618.3,0.6183,"exp 4"
"u0807","struct-rand","struct",NA,8,2,"nu","1","1",506.2,0.5062,"exp 4"
"u0807","struct-rand","struct",NA,8,3,"nu","1","1",900,0.9,"exp 4"
"u0807","struct-rand","struct",NA,8,4,"nu","1","1",358,0.358,"exp 4"
"u0807","struct-rand","struct",NA,8,5,"nu","1","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,8,6,"nu","1","1",473.7,0.4737,"exp 4"
"u0807","struct-rand","struct",NA,8,7,"nu","1","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,8,8,"nu","1","1",495.3,0.4953,"exp 4"
"u0807","struct-rand","struct",NA,8,9,"nu","1","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,8,10,"nu","1","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,8,12,"nu","1","1",794.3,0.7943,"exp 4"
"u0807","struct-rand","struct",NA,8,13,"nu","1","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,8,14,"nu","1","1",633.7,0.6337,"exp 4"
"u0807","struct-rand","struct",NA,8,15,"nu","1","1",649.5,0.6495,"exp 4"
"u0807","struct-rand","struct",NA,8,16,"nu","1","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,8,17,"nu","1","1",541.3,0.5413,"exp 4"
"u0807","struct-rand","struct",NA,8,18,"nu","1","1",605.1,0.6051,"exp 4"
"u0807","struct-rand","struct",NA,9,1,"se","2","3",546.7,0.5467,"exp 4"
"u0807","struct-rand","struct",NA,9,2,"se","2","3",880.6,0.8806,"exp 4"
"u0807","struct-rand","struct",NA,9,3,"se","2","3",568.4,0.5684,"exp 4"
"u0807","struct-rand","struct",NA,9,4,"se","2","3",770.2,0.7702,"exp 4"
"u0807","struct-rand","struct",NA,9,5,"se","2","3",648,0.648,"exp 4"
"u0807","struct-rand","struct",NA,9,6,"se","2","3",427.8,0.4278,"exp 4"
"u0807","struct-rand","struct",NA,9,7,"se","2","3",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,9,8,"se","2","3",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,9,9,"se","2","3",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,9,11,"se","2","3",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,9,13,"se","2","3",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,9,14,"se","2","3",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,9,15,"se","2","3",866.2,0.8662,"exp 4"
"u0807","struct-rand","struct",NA,9,17,"se","2","3",473.7,0.4737,"exp 4"
"u0807","struct-rand","struct",NA,9,18,"se","2","3",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,10,1,"ro","2","1",646.9,0.6469,"exp 4"
"u0807","struct-rand","struct",NA,10,2,"ro","2","1",922.9,0.9229,"exp 4"
"u0807","struct-rand","struct",NA,10,3,"ro","2","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,10,4,"ro","2","1",644.4,0.6444,"exp 4"
"u0807","struct-rand","struct",NA,10,5,"ro","2","1",864.2,0.8642,"exp 4"
"u0807","struct-rand","struct",NA,10,6,"ro","2","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,10,7,"ro","2","1",663.7,0.6637,"exp 4"
"u0807","struct-rand","struct",NA,10,8,"ro","2","1",407.5,0.4075,"exp 4"
"u0807","struct-rand","struct",NA,10,10,"ro","2","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,10,11,"ro","2","1",909.3,0.9093,"exp 4"
"u0807","struct-rand","struct",NA,10,12,"ro","2","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,10,13,"ro","2","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,10,15,"ro","2","1",516.4,0.5164,"exp 4"
"u0807","struct-rand","struct",NA,10,16,"ro","2","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,10,18,"ro","2","1",605.9,0.6059,"exp 4"
"u0807","struct-rand","struct",NA,11,1,"tu","4","3",417.3,0.4173,"exp 4"
"u0807","struct-rand","struct",NA,11,2,"tu","4","3",487.1,0.4871,"exp 4"
"u0807","struct-rand","struct",NA,11,3,"tu","4","3",425,0.425,"exp 4"
"u0807","struct-rand","struct",NA,11,5,"tu","4","3",464.6,0.4646,"exp 4"
"u0807","struct-rand","struct",NA,11,6,"tu","4","3",576.6,0.5766,"exp 4"
"u0807","struct-rand","struct",NA,11,7,"tu","4","3",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,11,8,"tu","4","3",890.2,0.8902,"exp 4"
"u0807","struct-rand","struct",NA,11,10,"tu","4","3",457.6,0.4576,"exp 4"
"u0807","struct-rand","struct",NA,11,11,"tu","4","3",467.5,0.4675,"exp 4"
"u0807","struct-rand","struct",NA,11,12,"tu","4","3",631.3,0.6313,"exp 4"
"u0807","struct-rand","struct",NA,11,13,"tu","4","3",708.7,0.7087,"exp 4"
"u0807","struct-rand","struct",NA,11,14,"tu","4","3",754.5,0.7545,"exp 4"
"u0807","struct-rand","struct",NA,11,16,"tu","4","3",194.3,0.1943,"exp 4"
"u0807","struct-rand","struct",NA,11,17,"tu","4","3",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,11,18,"tu","4","3",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,12,1,"mi","3","1",475.4,0.4754,"exp 4"
"u0807","struct-rand","struct",NA,12,2,"mi","3","1",373.3,0.3733,"exp 4"
"u0807","struct-rand","struct",NA,12,3,"mi","3","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,12,4,"mi","3","1",337,0.337,"exp 4"
"u0807","struct-rand","struct",NA,12,5,"mi","3","1",516.8,0.5168,"exp 4"
"u0807","struct-rand","struct",NA,12,6,"mi","3","1",350.4,0.3504,"exp 4"
"u0807","struct-rand","struct",NA,12,7,"mi","3","1",636.2,0.6362,"exp 4"
"u0807","struct-rand","struct",NA,12,8,"mi","3","1",528.1,0.5281,"exp 4"
"u0807","struct-rand","struct",NA,12,9,"mi","3","1",642.1,0.6421,"exp 4"
"u0807","struct-rand","struct",NA,12,10,"mi","3","1",709.7,0.7097,"exp 4"
"u0807","struct-rand","struct",NA,12,11,"mi","3","1",NA,NA,"exp 4"
"u0807","struct-rand","struct",NA,12,12,"mi","3","1",695.3,0.6953,"exp 4"
"u0807","struct-rand","struct",NA,12,15,"mi","3","1",900.8,0.9008,"exp 4"
"u0807","struct-rand","struct",NA,12,16,"mi","3","1",556.6,0.5566,"exp 4"
"u0807","struct-rand","struct",NA,12,17,"mi","3","1",562.5,0.5625,"exp 4"
"u0807","struct-rand","struct",NA,12,18,"mi","3","1",484.3,0.4843,"exp 4"
"x0805","struct-rand","struct",NA,1,1,"di","1","3",447.4,0.4474,"exp 4"
"x0805","struct-rand","struct",NA,1,2,"di","1","3",385.3,0.3853,"exp 4"
"x0805","struct-rand","struct",NA,1,3,"di","1","3",453.3,0.4533,"exp 4"
"x0805","struct-rand","struct",NA,1,4,"di","1","3",483,0.483,"exp 4"
"x0805","struct-rand","struct",NA,1,5,"di","1","3",428.8,0.4288,"exp 4"
"x0805","struct-rand","struct",NA,1,6,"di","1","3",370.6,0.3706,"exp 4"
"x0805","struct-rand","struct",NA,1,7,"di","1","3",516.5,0.5165,"exp 4"
"x0805","struct-rand","struct",NA,1,8,"di","1","3",362.2,0.3622,"exp 4"
"x0805","struct-rand","struct",NA,1,9,"di","1","3",390.1,0.3901,"exp 4"
"x0805","struct-rand","struct",NA,1,10,"di","1","3",411.9,0.4119,"exp 4"
"x0805","struct-rand","struct",NA,1,11,"di","1","3",319.7,0.3197,"exp 4"
"x0805","struct-rand","struct",NA,1,12,"di","1","3",419.6,0.4196,"exp 4"
"x0805","struct-rand","struct",NA,1,13,"di","1","3",333.6,0.3336,"exp 4"
"x0805","struct-rand","struct",NA,1,14,"di","1","3",347.2,0.3472,"exp 4"
"x0805","struct-rand","struct",NA,1,15,"di","1","3",437.2,0.4372,"exp 4"
"x0805","struct-rand","struct",NA,1,16,"di","1","3",NA,NA,"exp 4"
"x0805","struct-rand","struct",NA,1,17,"di","1","3",334.6,0.3346,"exp 4"
"x0805","struct-rand","struct",NA,1,18,"di","1","3",304.5,0.3045,"exp 4"
"x0805","struct-rand","struct",NA,2,1,"ki","2","2",613.6,0.6136,"exp 4"
"x0805","struct-rand","struct",NA,2,2,"ki","2","2",431.5,0.4315,"exp 4"
"x0805","struct-rand","struct",NA,2,3,"ki","2","2",323.4,0.3234,"exp 4"
