"rt","tgt_pos"
403.699999999953,"2"
431.699999999953,"2"
379.699999999953,"2"
547.5,"2"
435.399999999965,"2"
437.299999999988,"2"
665.200000000012,"2"
379.099999999977,"2"
511,"2"
339,"2"
441,"2"
565,"2"
714.400000000023,"1"
512.5,"1"
530.400000000023,"1"
382.199999999953,"1"
776,"1"
667.699999999953,"1"
367.599999999977,"1"
531.400000000023,"1"
511.199999999953,"1"
689.199999999953,"3"
419,"3"
462.900000000023,"3"
404.900000000023,"3"
108.79999999993,"3"
354.699999999953,"3"
430.599999999977,"3"
376.5,"3"
292.5,"3"
406.199999999953,"3"
566.199999999953,"3"
410,"3"
422,"3"
411.900000000023,"3"
641.899999999907,"3"
383.900000000023,"3"
493.800000000047,"3"
667.20000000007,"1"
501,"1"
392.899999999907,"1"
746.79999999993,"1"
382.699999999953,"1"
776.70000000007,"1"
806.70000000007,"1"
602.70000000007,"1"
766.399999999907,"1"
562.5,"1"
446.29999999993,"1"
428.199999999953,"1"
484.199999999953,"1"
532.100000000093,"1"
639.899999999907,"1"
355.899999999907,"1"
669.900000000023,"1"
365.600000000093,"3"
273.5,"3"
327.5,"3"
297.29999999993,"3"
423.099999999977,"3"
453,"3"
380.899999999907,"3"
352.900000000023,"3"
350.800000000047,"3"
322.699999999953,"3"
320.599999999977,"3"
440.70000000007,"3"
380.5,"3"
380.400000000023,"3"
458.20000000007,"3"
488,"2"
371.900000000023,"2"
303.900000000023,"2"
685.70000000007,"2"
707.600000000093,"2"
435.400000000023,"2"
539.300000000047,"2"
511.100000000093,"2"
497.100000000093,"2"
430.900000000023,"2"
72.9000000000233,"2"
508.800000000047,"2"
476.70000000007,"2"
500.100000000093,"2"
361.900000000023,"3"
417.800000000047,"3"
351.800000000047,"3"
421.699999999953,"3"
415.600000000093,"3"
319.600000000093,"3"
341.400000000023,"3"
419.400000000023,"3"
409.300000000047,"3"
373.300000000047,"3"
331.099999999977,"3"
343,"3"
414.800000000047,"3"
394.800000000047,"3"
476.800000000047,"3"
612.600000000093,"3"
394.600000000093,"3"
528.5,"3"
606.400000000023,"1"
730.20000000007,"1"
550.20000000007,"1"
820,"1"
804,"1"
489.800000000047,"1"
817.70000000007,"1"
545.400000000023,"1"
751.100000000093,"1"
611,"1"
902.800000000047,"1"
604.5,"2"
376.600000000093,"2"
386.400000000023,"2"
384.400000000023,"2"
392.300000000047,"2"
520.20000000007,"2"
506.20000000007,"2"
328.099999999977,"2"
347.900000000023,"2"
539.70000000007,"2"
465.599999999977,"2"
575.5,"2"
459.599999999977,"2"
337.400000000023,"2"
517.300000000047,"2"
371.300000000047,"2"
593.20000000007,"2"
699,"2"
374.800000000047,"2"
488.800000000047,"2"
872.599999999977,"2"
534.59999999986,"2"
622.40000000014,"2"
514.300000000047,"2"
782.399999999907,"2"
608.299999999814,"2"
788.299999999814,"2"
482.199999999953,"2"
515.899999999907,"2"
751.899999999907,"2"
787.799999999814,"2"
467.699999999953,"2"
764.899999999907,"3"
376.800000000047,"3"
364.800000000047,"3"
376.799999999814,"3"
394.699999999953,"3"
526.799999999814,"3"
554.399999999907,"3"
864.399999999907,"3"
336.299999999814,"3"
412.299999999814,"3"
354.199999999953,"3"
640.09999999986,"3"
532.09999999986,"3"
522,"3"
515.899999999907,"3"
425.799999999814,"3"
593.59999999986,"3"
298.899999999907,"1"
468.699999999953,"1"
96.5999999998603,"1"
503.199999999953,"3"
425,"3"
645,"3"
378.800000000047,"3"
428.600000000093,"3"
480.5,"3"
564.300000000047,"3"
488.200000000186,"1"
524.100000000093,"1"
696,"1"
499.90000000014,"1"
411.800000000047,"1"
607.5,"1"
519.5,"1"
661.5,"1"
537.399999999907,"1"
429.200000000186,"1"
377.300000000047,"1"
779.300000000047,"1"
705,"1"
578.90000000014,"1"
337.59999999986,"2"
455.300000000047,"2"
444.5,"2"
740.399999999907,"2"
394.300000000047,"2"
248.100000000093,"2"
282.199999999953,"2"
824.100000000093,"2"
317.899999999907,"2"
368,"2"
347.899999999907,"2"
527.600000000093,"2"
773.700000000186,"2"
259.600000000093,"2"
517.59999999986,"2"
475.5,"2"
525.300000000047,"2"
397.09999999986,"2"
729.09999999986,"2"
502.899999999907,"3"
582.699999999953,"3"
420.59999999986,"3"
332.399999999907,"3"
282.5,"3"
278.399999999907,"3"
244.399999999907,"3"
398.300000000047,"3"
394.09999999986,"3"
482.09999999986,"3"
470.09999999986,"3"
378.09999999986,"3"
318,"3"
257.899999999907,"3"
353.899999999907,"3"
381.5,"3"
323.5,"3"
812.699999999953,"1"
790.399999999907,"1"
118.300000000047,"1"
453.899999999907,"1"
307.800000000003,"2"
412.800000000003,"3"
388.599999999991,"3"
562.5,"3"
352.399999999994,"3"
578.399999999994,"3"
602.199999999997,"3"
544.199999999997,"3"
390.300000000003,"3"
436.099999999991,"3"
615.899999999994,"3"
669.799999999988,"3"
545.799999999988,"3"
521.5,"3"
453.600000000006,"3"
391.299999999988,"3"
503.399999999994,"3"
501.399999999994,"3"
505,"1"
548.899999999994,"1"
394.699999999983,"1"
456.699999999983,"1"
572.699999999983,"1"
692.5,"1"
538.399999999994,"1"
464.199999999983,"1"
680.100000000006,"1"
610,"1"
485.899999999994,"1"
417.899999999994,"1"
443.899999999994,"1"
505.600000000006,"1"
419.5,"1"
577.5,"1"
552.799999999988,"2"
492.899999999994,"2"
502.699999999983,"2"
484.600000000006,"2"
286.399999999994,"2"
444.299999999988,"2"
712.200000000012,"2"
504.099999999977,"2"
517.900000000023,"2"
579.799999999988,"2"
551.799999999988,"2"
525.799999999988,"2"
817.600000000035,"2"
655.599999999977,"2"
463.200000000012,"3"
491,"3"
526.900000000023,"3"
380.799999999988,"3"
420.700000000012,"3"
632.399999999965,"3"
492.5,"3"
556.399999999965,"3"
474.099999999977,"3"
566,"3"
458,"3"
330,"3"
347.800000000047,"3"
898.799999999988,"1"
908.399999999965,"1"
130.300000000047,"1"
479.400000000023,"2"
441.300000000047,"2"
641.300000000047,"2"
667,"2"
588.800000000047,"2"
768.800000000047,"2"
726.5,"2"
588.400000000023,"2"
634.400000000023,"2"
518.200000000012,"2"
566,"2"
744,"2"
543.900000000023,"2"
547.5,"1"
561.300000000047,"1"
629.300000000047,"1"
555.200000000012,"1"
895.100000000035,"1"
630.900000000023,"1"
516.900000000023,"1"
496.700000000012,"1"
642.599999999977,"1"
648.599999999977,"1"
636.199999999953,"1"
473.5,"3"
487.400000000023,"3"
485.300000000047,"3"
449.300000000047,"3"
807.199999999953,"3"
619.099999999977,"3"
619.099999999977,"3"
583.099999999977,"3"
384.900000000023,"3"
462.900000000023,"3"
618.699999999953,"3"
566.699999999953,"3"
420.599999999977,"3"
486.5,"3"
508.199999999953,"3"
602.29999999993,"3"
569.599999999977,"2"
745.399999999907,"2"
527.399999999907,"2"
357.29999999993,"2"
439.099999999977,"2"
565.099999999977,"2"
459,"2"
429,"2"
384.79999999993,"2"
276.79999999993,"2"
434.79999999993,"2"
368.699999999953,"2"
314.5,"2"
472.399999999907,"2"
354.300000000047,"2"
322.099999999977,"2"
767.599999999977,"1"
777.399999999907,"1"
785.099999999977,"1"
94.9000000000233,"1"
617.900000000023,"3"
553.70000000007,"3"
495.5,"3"
535.5,"3"
493.5,"3"
465.400000000023,"3"
359.300000000047,"3"
361.20000000007,"3"
525.20000000007,"3"
437.20000000007,"3"
441,"3"
413.100000000093,"3"
504.900000000023,"3"
436.900000000023,"3"
556.800000000047,"3"
528.5,"3"
440.400000000023,"3"
510.5,"3"
623.599999999977,"1"
315.5,"1"
573.5,"1"
587.20000000007,"1"
463.20000000007,"1"
363.099999999977,"1"
364.900000000023,"1"
900.599999999977,"1"
712.70000000007,"1"
794.5,"1"
634.099999999977,"3"
406,"3"
410,"3"
406,"3"
439.900000000023,"3"
371.800000000047,"3"
547.70000000007,"3"
583.599999999977,"3"
389.400000000023,"3"
533.400000000023,"3"
401.300000000047,"3"
407.20000000007,"3"
389.099999999977,"3"
393.099999999977,"3"
423.099999999977,"3"
441,"3"
566.70000000007,"3"
518.699999999953,"3"
542.199999999953,"2"
522.099999999977,"2"
544,"2"
541.800000000047,"2"
561.900000000023,"2"
607.699999999953,"2"
571.5,"2"
545.5,"2"
657.400000000023,"2"
571.199999999953,"2"
537.199999999953,"2"
501.099999999977,"2"
305.099999999977,"2"
332.900000000023,"2"
512.900000000023,"2"
488.699999999953,"2"
460.699999999953,"2"
472.199999999953,"1"
540.199999999953,"1"
556.099999999977,"1"
585.900000000023,"1"
585.79999999993,"1"
591.79999999993,"1"
855.699999999953,"1"
737.500000000116,"1"
567.300000000047,"1"
577.200000000186,"1"
765,"1"
446.40000000014,"3"
394.40000000014,"3"
520.200000000186,"3"
462.200000000186,"3"
434.200000000186,"3"
614.100000000093,"3"
472,"3"
453.800000000047,"3"
525.700000000186,"3"
601.700000000186,"3"
543.600000000093,"3"
427.5,"3"
569.300000000047,"3"
521.300000000047,"3"
693.300000000047,"3"
565.100000000093,"3"
445.09999999986,"3"
786.899999999907,"3"
548.5,"2"
424.300000000047,"2"
348.399999999907,"2"
498.199999999953,"2"
744,"2"
545.800000000047,"2"
535.800000000047,"2"
843.699999999953,"2"
675.5,"2"
885.399999999907,"2"
619.399999999907,"2"
637.300000000047,"2"
593.199999999953,"2"
625.09999999986,"2"
550.5,"2"
562.5,"2"
494.5,"2"
606.399999999907,"2"
518.09999999986,"2"
610,"2"
477.800000000047,"2"
871.59999999986,"2"
701.300000000047,"2"
745.299999999814,"2"
677.199999999953,"2"
699.300000000047,"2"
783.199999999953,"2"
298.199999999953,"1"
332,"1"
607.800000000047,"1"
864.699999999953,"3"
458.600000000093,"3"
398.5,"3"
436.5,"3"
428.399999999907,"3"
618.199999999953,"3"
486.200000000186,"3"
512.100000000093,"3"
427.899999999907,"3"
445.90000000014,"3"
469.800000000047,"3"
449.600000000093,"3"
477.5,"3"
723.300000000047,"3"
497.40000000014,"3"
447.199999999953,"3"
461.199999999953,"3"
518.800000000047,"2"
802.600000000093,"2"
508.600000000093,"2"
496.5,"2"
780.300000000047,"2"
562.300000000047,"2"
466.200000000186,"2"
878.100000000093,"2"
686,"2"
524,"2"
624,"2"
709.800000000047,"2"
737.700000000186,"2"
863.600000000093,"2"
763.5,"2"
551.5,"2"
527.40000000014,"2"
505,"3"
445,"3"
516.700000000186,"3"
460.59999999986,"3"
656.5,"3"
718.59999999986,"3"
422.5,"3"
714.40000000014,"3"
630.399999999907,"3"
590.200000000186,"3"
592.200000000186,"3"
568.09999999986,"3"
662.09999999986,"3"
542,"3"
755.899999999907,"3"
467.800000000047,"3"
749.59999999986,"3"
483.09999999986,"1"
446.899999999907,"1"
476.800000000047,"1"
506.800000000047,"1"
702.699999999953,"1"
470.59999999986,"1"
552.399999999907,"1"
532.399999999907,"1"
600.399999999907,"1"
468.300000000047,"1"
588.300000000047,"1"
546.199999999953,"1"
512.09999999986,"1"
548.09999999986,"1"
495.899999999907,"1"
344,"2"
287.900000000009,"2"
417.800000000003,"2"
455.700000000012,"2"
419.700000000012,"2"
427.699999999997,"2"
415.699999999997,"2"
431.599999999991,"2"
445.400000000009,"2"
475.300000000003,"2"
585.099999999991,"2"
873.199999999997,"2"
437.099999999991,"2"
612.900000000009,"2"
658.800000000003,"2"
415,"2"
422.700000000012,"2"
524.700000000012,"3"
404.5,"3"
456.399999999994,"3"
436.399999999994,"3"
418.100000000006,"3"
426.200000000012,"3"
438.100000000006,"3"
605.899999999994,"3"
617.700000000012,"3"
441.700000000012,"3"
407.800000000017,"3"
451.700000000012,"3"
391.700000000012,"3"
403.399999999994,"3"
447.5,"3"
468.200000000012,"1"
724.200000000012,"1"
537.299999999988,"2"
449.299999999988,"2"
503.199999999953,"2"
525.199999999953,"2"
455.100000000035,"2"
460.899999999965,"2"
386.899999999965,"2"
460.799999999988,"2"
504.599999999977,"2"
546.5,"2"
448.5,"2"
826.399999999965,"2"
826.099999999977,"2"
418,"2"
401.700000000012,"3"
357.600000000035,"3"
355.600000000035,"3"
369.5,"3"
325.5,"3"
305.5,"3"
459.400000000023,"3"
393.100000000035,"3"
441.100000000035,"3"
853,"3"
283,"3"
350.900000000023,"3"
428.800000000047,"3"
420.700000000012,"3"
416.800000000047,"3"
632.700000000012,"3"
600.600000000035,"3"
574.300000000047,"3"
402.200000000012,"1"
455.100000000035,"1"
58.5,"2"
374.599999999977,"2"
392,"2"
93.9000000000233,"2"
269.600000000035,"2"
773.5,"2"
157.200000000012,"2"
721.200000000012,"2"
735,"3"
418.800000000047,"3"
776.700000000012,"3"
588.299999999988,"3"
618.300000000047,"3"
802.300000000047,"3"
758.099999999977,"3"
374.099999999977,"3"
773.900000000023,"3"
507.800000000047,"3"
507.400000000023,"1"
495.300000000047,"1"
573.300000000047,"1"
803.199999999953,"1"
559.099999999977,"1"
671.099999999977,"1"
588.900000000023,"1"
114.800000000047,"1"
586.599999999977,"1"
804.599999999977,"1"
574.300000000047,"1"
604.300000000047,"1"
529.900000000023,"1"
501.699999999953,"1"
577.599999999977,"1"
521.599999999977,"1"
543.5,"1"
575.400000000023,"1"
605.29999999993,"1"
508.900000000023,"1"
638.699999999953,"1"
794.599999999977,"1"
578.599999999977,"1"
546.400000000023,"1"
568.199999999953,"3"
510,"3"
500,"3"
399.900000000023,"3"
453.900000000023,"3"
777.699999999953,"3"
533.599999999977,"3"
719.599999999977,"3"
609.400000000023,"3"
453.199999999953,"3"
523.29999999993,"3"
490.900000000023,"3"
456.79999999993,"3"
444.899999999907,"3"
576.099999999977,"2"
429.79999999993,"2"
449.599999999977,"2"
469,"1"
578.899999999907,"1"
366.5,"1"
650.399999999907,"1"
460.199999999953,"1"
850,"1"
518,"1"
537.900000000023,"1"
813.79999999993,"1"
521.399999999907,"3"
449.29999999993,"3"
535.199999999953,"3"
447.099999999977,"3"
361,"3"
807,"3"
600.79999999993,"3"
448.599999999977,"3"
412.699999999953,"3"
576.599999999977,"3"
668.5,"3"
572.5,"3"
752.199999999953,"3"
824.20000000007,"3"
534.099999999977,"3"
409.79999999993,"2"
301.699999999953,"2"
273.699999999953,"2"
431.599999999977,"2"
357.399999999907,"2"
441.29999999993,"2"
325.300000000047,"2"
399.099999999977,"2"
493.099999999977,"2"
425.099999999977,"2"
529.100000000093,"2"
466.899999999907,"2"
472.79999999993,"2"
346.599999999977,"2"
358.699999999953,"2"
518.5,"2"
508,"3"
779.79999999993,"3"
495.699999999953,"3"
609.5,"3"
740.599999999977,"1"
440.399999999907,"1"
414.199999999953,"1"
428.29999999993,"1"
821.800000000047,"1"
755.90000000014,"1"
329.800000000047,"1"
453.699999999953,"1"
609.5,"1"
429,"2"
178.59999999986,"2"
591.800000000047,"2"
873.5,"3"
649.199999999953,"3"
601,"3"
885,"3"
390.90000000014,"3"
474.800000000047,"3"
472.40000000014,"3"
516.300000000047,"3"
472.199999999953,"3"
739.800000000047,"2"
439.59999999986,"2"
385.600000000093,"2"
725.600000000093,"2"
863.199999999953,"2"
443.199999999953,"2"
441.199999999953,"2"
493.100000000093,"2"
579.100000000093,"2"
748.800000000047,"2"
488.59999999986,"2"
292.699999999953,"2"
660.600000000093,"2"
730.100000000093,"1"
692,"1"
909.800000000047,"1"
483.5,"1"
563.100000000093,"1"
457.90000000014,"1"
461,"2"
393,"2"
468.899999999907,"2"
260.600000000093,"2"
344.5,"2"
348.5,"2"
476.40000000014,"2"
412.199999999953,"2"
598.100000000093,"2"
583.800000000047,"2"
651.90000000014,"2"
481.800000000047,"2"
605.90000000014,"2"
407.399999999907,"3"
395.5,"3"
441.199999999953,"3"
401.300000000047,"3"
597,"3"
454.600000000093,"3"
722.5,"3"
400.5,"3"
334.40000000014,"3"
842.200000000186,"3"
478.100000000006,"2"
400,"2"
509.900000000009,"2"
329.900000000009,"2"
153.800000000003,"2"
533.700000000012,"2"
365.5,"2"
307.5,"2"
401.5,"2"
461.100000000006,"2"
188.899999999994,"2"
514.299999999988,"3"
462.199999999983,"3"
346.199999999983,"3"
254.099999999977,"3"
312.100000000006,"3"
372.100000000006,"3"
451.899999999994,"3"
383.599999999977,"3"
381.599999999977,"3"
485.600000000006,"3"
215.399999999994,"3"
333.299999999988,"3"
705.399999999994,"3"
391.299999999988,"3"
361.199999999983,"3"
351,"3"
350.899999999994,"3"
662.100000000006,"1"
664,"1"
663.900000000023,"1"
125.400000000023,"1"
725.299999999988,"1"
630.399999999965,"1"
586.299999999988,"1"
568.199999999953,"1"
576.199999999953,"1"
797.900000000023,"1"
615.599999999977,"1"
725.599999999977,"1"
511.5,"1"
539.299999999988,"1"
483.299999999988,"1"
639.200000000012,"1"
571.200000000012,"1"
687.200000000012,"1"
483.099999999977,"1"
506.799999999988,"3"
408.700000000012,"3"
318.600000000035,"3"
418.599999999977,"3"
376.599999999977,"3"
356.399999999965,"3"
388.299999999988,"3"
368.200000000012,"3"
442.200000000012,"3"
384.100000000035,"3"
372,"3"
407.900000000023,"3"
357.900000000023,"3"
407.700000000012,"3"
357.5,"3"
355.5,"3"
383.600000000035,"3"
527.099999999977,"2"
402.899999999965,"2"
464.900000000023,"2"
526.799999999988,"2"
418.699999999953,"2"
452.599999999977,"2"
424.5,"2"
428.399999999965,"2"
346.399999999965,"2"
506.399999999965,"2"
466.099999999977,"2"
514,"2"
413.899999999965,"2"
737.799999999988,"2"
713.699999999953,"2"
597.599999999977,"2"
445.299999999988,"2"
391.200000000012,"2"
365,"2"
451,"2"
354.799999999988,"2"
476.600000000035,"2"
458.5,"2"
494.599999999977,"2"
662.400000000023,"2"
476.20000000007,"2"
514.099999999977,"2"
740,"2"
776,"2"
510,"2"
635.900000000023,"2"
371.400000000023,"3"
367.400000000023,"3"
405.400000000023,"3"
453.300000000047,"3"
451.100000000093,"3"
471.100000000093,"3"
385,"3"
372.800000000047,"3"
350.70000000007,"3"
450.70000000007,"3"
406.70000000007,"3"
386.5,"3"
430.5,"3"
444.29999999993,"3"
394.400000000023,"3"
504.099999999977,"3"
389.800000000047,"1"
395.70000000007,"1"
601.600000000093,"1"
517.399999999907,"1"
515.400000000023,"1"
409.100000000093,"1"
441,"1"
711,"1"
850.900000000023,"1"
662.900000000023,"1"
650.699999999953,"1"
428.699999999953,"1"
402.600000000093,"1"
404.600000000093,"1"
594.5,"1"
549.699999999953,"2"
571.699999999953,"2"
361.400000000023,"2"
475.5,"2"
441.399999999907,"2"
431.29999999993,"2"
473.199999999953,"2"
525.099999999977,"2"
407.099999999977,"2"
596.900000000023,"2"
358.79999999993,"2"
380.699999999953,"2"
646.5,"2"
502.5,"2"
796,"3"
356,"3"
401.79999999993,"3"
361.699999999953,"3"
359.599999999977,"3"
379.5,"3"
281.5,"3"
323.300000000047,"3"
511.199999999953,"3"
343.199999999953,"3"
363.099999999977,"3"
327.199999999953,"3"
383,"3"
386.800000000047,"3"
418.699999999953,"3"
448.5,"3"
767.5,"1"
705.20000000007,"1"
675.099999999977,"1"
441.900000000023,"2"
403.5,"2"
569.5,"2"
393.29999999993,"2"
453.29999999993,"2"
491.199999999953,"2"
422.699999999953,"2"
536.29999999993,"3"
276.199999999953,"3"
138.099999999977,"3"
168.099999999977,"3"
252,"3"
247.900000000023,"3"
289.79999999993,"3"
423.699999999953,"3"
399.699999999953,"3"
395.599999999977,"3"
537.5,"3"
381.400000000023,"3"
411.199999999953,"3"
531.29999999993,"3"
367.29999999993,"3"
335.099999999977,"3"
487,"3"
396.800000000047,"3"
482.099999999977,"1"
782,"1"
261.899999999907,"1"
763.199999999953,"1"
477.09999999986,"1"
490.699999999953,"1"
636.40000000014,"1"
440.40000000014,"1"
182.199999999953,"1"
544.100000000093,"1"
486.100000000093,"1"
586.100000000093,"1"
566,"1"
57.9000000001397,"1"
279.699999999953,"1"
771.800000000047,"1"
739.600000000093,"1"
711.5,"1"
891.40000000014,"1"
402.800000000047,"2"
430.699999999953,"2"
386.59999999986,"2"
570.699999999953,"2"
594.59999999986,"2"
374.5,"2"
442.399999999907,"2"
582.399999999907,"2"
490.300000000047,"2"
466.09999999986,"2"
482.09999999986,"2"
451.899999999907,"2"
487.899999999907,"2"
745.59999999986,"2"
477.699999999953,"2"
409.600000000093,"2"
703.59999999986,"2"
531.600000000093,"2"
401.100000000093,"3"
405.100000000093,"3"
444.90000000014,"3"
636.700000000186,"3"
680.800000000047,"3"
358.600000000093,"3"
430.5,"3"
446.5,"3"
438.399999999907,"3"
424.40000000014,"3"
552.199999999953,"3"
470.09999999986,"3"
332,"3"
485.800000000047,"3"
603.09999999986,"1"
583.09999999986,"1"
533,"1"
556.90000000014,"1"
552.800000000047,"1"
510.600000000093,"1"
706.200000000186,"1"
878.100000000093,"1"
538.300000000047,"1"
640.100000000093,"1"
566.100000000093,"1"
646,"1"
403.100000000093,"3"
351,"3"
468.800000000047,"3"
500.59999999986,"3"
824.699999999953,"3"
376.600000000093,"3"
434.399999999907,"3"
358.300000000047,"3"
338.09999999986,"3"
374,"3"
346,"3"
418,"3"
395.899999999907,"3"
471.299999999814,"2"
419.399999999907,"2"
343.199999999953,"2"
389.09999999986,"2"
435,"2"
510.800000000047,"2"
378.800000000047,"2"
452.699999999953,"2"
470.5,"2"
406.40000000014,"2"
478.300000000047,"2"
360.199999999953,"2"
540.100000000093,"2"
483.899999999907,"2"
469.699999999953,"3"
469.5,"3"
491.399999999907,"3"
361.399999999907,"3"
347.40000000014,"3"
331.199999999953,"3"
417.199999999953,"3"
567,"3"
381.09999999986,"3"
600.899999999907,"3"
574.699999999953,"3"
562.699999999953,"3"
586.59999999986,"3"
502.59999999986,"3"
536.5,"3"
542.300000000047,"3"
599.800000000047,"1"
455.800000000047,"1"
721.600000000093,"1"
427.5,"1"
373.40000000014,"1"
441.200000000186,"1"
824.600000000093,"1"
449.600000000093,"2"
503.399999999907,"2"
657.199999999953,"2"
430.900000000001,"3"
490.699999999997,"3"
506.699999999997,"3"
522.5,"3"
646.5,"3"
340.5,"3"
404.400000000009,"3"
496.199999999997,"3"
380.199999999997,"3"
332.199999999997,"3"
342.099999999991,"3"
902,"3"
451.900000000009,"3"
315.900000000009,"3"
329.800000000003,"3"
521.600000000006,"3"
467.5,"3"
767.100000000006,"1"
665,"1"
568.700000000012,"1"
686.299999999988,"1"
874.199999999983,"1"
657.5,"2"
533.5,"2"
633.400000000023,"2"
527.200000000012,"2"
517.100000000006,"2"
457.100000000006,"2"
541,"2"
519,"2"
636.800000000017,"2"
280.799999999988,"2"
514.799999999988,"2"
496.600000000006,"2"
618.5,"2"
446.400000000023,"2"
622.200000000012,"2"
478,"2"
477.799999999988,"2"
645.699999999983,"2"
501.5,"2"
529.5,"2"
557.5,"2"
541.299999999988,"2"
757.299999999988,"2"
471,"2"
539.099999999977,"2"
316.899999999965,"2"
472.799999999988,"2"
460.799999999988,"2"
462.700000000012,"2"
492.5,"3"
432.399999999965,"3"
438.399999999965,"3"
732.299999999988,"3"
464.299999999988,"3"
476.200000000012,"3"
438.099999999977,"3"
460,"3"
635.899999999965,"3"
431.699999999953,"3"
549.699999999953,"3"
849.599999999977,"3"
391.5,"3"
375.5,"3"
579.399999999965,"3"
707.299999999988,"3"
427.199999999953,"3"
497.099999999977,"3"
554.799999999988,"1"
660.5,"1"
752.599999999977,"1"
466.399999999965,"1"
702.399999999965,"1"
560.199999999953,"1"
542.199999999953,"1"
794.199999999953,"1"
386,"1"
566,"1"
531.899999999965,"1"
823.899999999965,"1"
811.899999999965,"1"
403.600000000035,"1"
725.5,"1"
536.799999999988,"2"
296.599999999977,"2"
388.600000000035,"2"
404.400000000023,"2"
318.400000000023,"2"
356.199999999953,"2"
725.900000000023,"2"
313.700000000012,"2"
405.600000000035,"1"
387.5,"1"
663.5,"1"
621.400000000023,"1"
493.299999999988,"1"
593.299999999988,"1"
465.200000000012,"1"
479.100000000035,"1"
490.900000000023,"1"
560.900000000023,"1"
604.700000000012,"1"
650.700000000012,"1"
630.700000000012,"1"
578.600000000035,"1"
640.600000000035,"1"
446.299999999988,"1"
547.79999999993,"3"
369.79999999993,"3"
333.79999999993,"3"
515.699999999953,"3"
575.599999999977,"3"
755.399999999907,"3"
405.400000000023,"3"
587.29999999993,"3"
643.099999999977,"3"
729,"3"
354.79999999993,"3"
784.699999999953,"3"
726.599999999977,"3"
754.599999999977,"3"
400.400000000023,"2"
420.20000000007,"2"
582.20000000007,"2"
722,"2"
646,"2"
363.699999999953,"2"
631.70000000007,"2"
363.599999999977,"2"
391.70000000007,"2"
317.600000000093,"2"
369.600000000093,"2"
375.5,"2"
659.400000000023,"2"
465.20000000007,"2"
273.20000000007,"2"
441.099999999977,"2"
498.70000000007,"3"
466.70000000007,"3"
680.70000000007,"3"
486.599999999977,"3"
368.400000000023,"3"
408.5,"3"
358.300000000047,"3"
436.20000000007,"3"
350.099999999977,"3"
275.800000000047,"3"
375.800000000047,"3"
327.70000000007,"3"
475.70000000007,"3"
421.599999999977,"3"
477.400000000023,"3"
347.400000000023,"3"
74.6999999999534,"1"
594.400000000023,"1"
282.300000000047,"1"
481.5,"1"
373.300000000047,"1"
541.300000000047,"1"
411.199999999953,"1"
571,"1"
619.099999999977,"1"
568.900000000023,"1"
601,"1"
586.800000000047,"1"
528.599999999977,"1"
466.5,"1"
470.5,"1"
742.5,"1"
698.300000000047,"1"
566.300000000047,"1"
594.199999999953,"1"
510.199999999953,"1"
473.900000000023,"3"
645.800000000047,"3"
459.800000000047,"3"
467.699999999953,"3"
737.5,"3"
463.400000000023,"3"
443.199999999953,"3"
673.099999999977,"3"
637,"3"
840.900000000023,"3"
604.800000000047,"3"
434.699999999953,"3"
424.699999999953,"3"
430.599999999977,"3"
820.5,"3"
329.699999999953,"2"
407.599999999977,"2"
356.599999999977,"2"
334.599999999977,"2"
342.400000000023,"2"
472.199999999953,"2"
442.099999999977,"2"
674,"2"
518,"2"
469.900000000023,"2"
697.699999999953,"2"
487.5,"2"
351.5,"2"
715.5,"2"
555.400000000023,"2"
345.29999999993,"2"
309.199999999953,"2"
312.900000000023,"1"
440.79999999993,"1"
404.699999999953,"1"
370.599999999977,"1"
384.5,"1"
388.400000000023,"1"
442.29999999993,"1"
378.29999999993,"1"
458.199999999953,"1"
398,"1"
333.70000000007,"1"
485.699999999953,"1"
489.5,"1"
501.200000000186,"3"
385.200000000186,"3"
269.200000000186,"3"
265.100000000093,"3"
355.199999999953,"3"
351.09999999986,"3"
382.899999999907,"3"
290.700000000186,"3"
384.699999999953,"3"
544.5,"3"
452.5,"3"
482.399999999907,"3"
392.40000000014,"3"
428.5,"3"
266.300000000047,"3"
396.300000000047,"3"
354,"3"
405.5,"2"
401.5,"2"
395.600000000093,"2"
465.5,"2"
353.199999999953,"2"
377.199999999953,"2"
801,"2"
564.899999999907,"2"
732.800000000047,"2"
98.5999999998603,"2"
442.5,"2"
450.199999999953,"2"
432,"3"
320,"3"
285.899999999907,"3"
285.699999999953,"3"
379.699999999953,"3"
551.699999999953,"3"
789.59999999986,"3"
419.399999999907,"3"
427.5,"3"
615.199999999953,"3"
179.199999999953,"3"
446.90000000014,"3"
390.90000000014,"3"
468.699999999953,"3"
414.5,"1"
410.399999999907,"1"
368.40000000014,"1"
614.199999999953,"1"
746.09999999986,"1"
498.100000000093,"1"
439.899999999907,"1"
637.699999999953,"1"
421.800000000047,"1"
539.600000000093,"1"
447.600000000093,"1"
451.600000000093,"1"
431.5,"1"
585.399999999907,"1"
535.300000000047,"1"
714.899999999907,"3"
418.699999999953,"3"
478.59999999986,"3"
434.59999999986,"3"
528.5,"3"
504.5,"3"
764.199999999953,"3"
684.199999999953,"3"
352,"3"
462.200000000186,"3"
409.800000000047,"3"
453.800000000047,"3"
461.600000000093,"3"
399.5,"3"
375.100000000093,"2"
405.100000000093,"2"
155,"2"
446.899999999907,"2"
352.90000000014,"2"
332.699999999953,"2"
